"Season","Date","Team","Conference","Opponent","Result","S","MS","Kills","Errors","Total Attacks","Hit Pct","Assists","Aces","SErr","Digs","RErr","Block Solos","Block Assists","BErr","PTS","BHE"
"2023-2024","03/08/2024","Stanford","MPSF","BYU","L 2-3",5,NA,58,19,137,0.285,55,9,18,47,6,2,10,NA,74,NA
"2023-2024","03/09/2024","Stanford","MPSF","BYU","W 3-0",3,NA,36,10,87,0.299,33,12,11,22,2,2,14,1,57,NA
"2023-2024","03/29/2024","Stanford","MPSF","@ UCLA","L 1-3",4,NA,39,18,107,0.196,36,7,21,38,8,3,4,NA,51,NA
"2023-2024","03/30/2024","Stanford","MPSF","@ UCLA","L 0-3",3,NA,27,11,55,0.291,25,3,12,12,11,NA,5,1,32.5,NA
"2023-2024","04/05/2024","Stanford","MPSF","@ CUI","W 3-2",5,NA,60,19,140,0.293,56,9,19,55,5,1,8,NA,74,NA
"2023-2024","04/06/2024","Stanford","MPSF","@ CUI","W 3-1",4,NA,45,10,92,0.38,42,13,25,29,5,3,12,1,67,NA
"2023-2024","04/12/2024","Stanford","MPSF","Southern California","W 3-0",3,NA,40,6,81,0.42,39,6,19,30,2,3,15,NA,56.5,1
"2023-2024","04/13/2024","Stanford","MPSF","Southern California","W 3-1",4,NA,60,17,127,0.339,56,5,19,49,4,3,19,1,77.5,NA
"2023-2024","04/17/2024","Stanford","MPSF","#5 Pepperdine @Los Angeles, CA (2024 MPSF MVB Tournament)","W 3-0",3,NA,40,13,86,0.314,36,5,14,27,2,2,10,NA,52,NA
"2023-2024","04/18/2024","Stanford","MPSF","#2 Grand Canyon @Los Angeles, CA (2024 MPSF MVB Tournament)","L 1-3",4,NA,54,20,120,0.283,51,2,22,38,5,1,13,3,63.5,NA
"2023-2024","01/04/2024","UCLA","MPSF","Fort Valley St.","W 3-0",3,NA,41,9,75,0.427,38,8,10,31,2,1,7,2,53.5,NA
"2023-2024","01/04/2024","UCLA","MPSF","Morehouse","W 3-0",3,NA,38,1,45,NA,36,6,4,17,1,1,16,NA,53,NA
"2023-2024","01/11/2024","UCLA","MPSF","@ Lewis","W 3-1",4,NA,41,18,101,0.228,35,14,21,28,6,1,28,NA,70,1
"2023-2024","01/13/2024","UCLA","MPSF","@ Loyola Chicago","W 3-0",3,NA,38,10,72,0.389,36,9,13,29,6,1,22,NA,59,NA
"2023-2024","01/19/2024","UCLA","MPSF","Ohio St. @Austin, TX","L 2-3",5,NA,56,15,112,0.366,56,4,30,27,5,2,17,NA,70.5,NA
"2023-2024","01/20/2024","UCLA","MPSF","Penn St. @Austin, TX","W 3-0",3,NA,33,10,65,0.354,29,5,15,20,NA,1,12,1,45,NA
"2023-2024","01/25/2024","UCLA","MPSF","UC Santa Barbara","L 2-3",5,NA,64,19,136,0.331,64,6,22,38,9,3,28,3,87,NA
"2023-2024","01/26/2024","UCLA","MPSF","@ UC San Diego","W 3-0",3,NA,44,9,81,0.432,42,4,23,25,2,2,14,1,57,NA
"2023-2024","01/31/2024","UCLA","MPSF","@ UC Irvine","W 3-2",5,NA,65,23,131,0.321,62,7,18,42,4,1,15,1,80.5,NA
"2023-2024","02/02/2024","UCLA","MPSF","UC Irvine","W 3-1",4,NA,65,11,125,0.432,61,10,25,41,5,1,22,2,87,NA
"2023-2024","02/09/2024","UCLA","MPSF","@ Long Beach St.","L 1-3",4,NA,51,24,126,0.214,50,7,15,41,6,NA,25,NA,70.5,NA
"2023-2024","02/10/2024","UCLA","MPSF","Long Beach St.","W 3-1",4,NA,64,24,133,0.301,61,6,18,47,1,2,14,4,79,NA
"2023-2024","02/14/2024","UCLA","MPSF","Pepperdine","W 3-0",3,NA,39,13,89,0.292,38,7,13,31,2,1,24,NA,59,NA
"2023-2024","02/17/2024","UCLA","MPSF","@ Pepperdine","W 3-0",3,NA,40,9,67,0.463,38,10,21,16,2,1,15,4,58.5,NA
"2023-2024","02/23/2024","UCLA","MPSF","@ BYU","L 2-3",5,NA,67,11,114,0.491,66,3,28,36,11,NA,23,3,81.5,NA
"2023-2024","02/24/2024","UCLA","MPSF","@ BYU","W 3-2",5,NA,56,19,125,0.296,53,8,NA,41,4,2,15,2,73.5,1
"2023-2024","02/29/2024","UCLA","MPSF","@ Southern California","W 3-0",3,NA,39,7,65,0.492,33,9,15,28,1,1,14,2,56,NA
"2023-2024","03/02/2024","UCLA","MPSF","Southern California","W 3-1",4,NA,58,19,102,0.382,54,5,23,30,3,5,10,2,73,1
"2023-2024","03/08/2024","UCLA","MPSF","Penn St. @Los Angeles, CA","W 3-2",5,NA,53,18,107,0.327,51,8,26,28,9,NA,12,2,67,1
"2023-2024","03/10/2024","UCLA","MPSF","Ohio St.","W 3-0",3,NA,34,7,63,0.429,29,7,11,17,1,1,8,2,46,NA
"2023-2024","03/29/2024","UCLA","MPSF","Stanford","W 3-1",4,NA,49,15,104,0.327,45,8,22,43,7,NA,17,1,65.5,NA
"2023-2024","03/30/2024","UCLA","MPSF","Stanford","W 3-0",3,NA,40,9,67,0.463,37,11,19,11,3,NA,6,NA,54,NA
"2023-2024","04/05/2024","UCLA","MPSF","Grand Canyon","W 3-0",3,NA,33,7,59,0.441,32,8,15,13,6,1,22,1,53,NA
"2023-2024","04/06/2024","UCLA","MPSF","Grand Canyon","W 3-2",5,NA,64,21,138,0.312,56,10,19,39,2,2,12,2,82,NA
"2023-2024","04/11/2024","UCLA","MPSF","@ CUI","W 3-0",3,NA,41,7,66,0.515,40,9,12,24,NA,2,14,1,59,NA
"2023-2024","04/13/2024","UCLA","MPSF","CUI","W 3-0",3,NA,38,7,68,0.456,36,8,18,27,1,1,17,2,55.5,1
"2023-2024","04/18/2024","UCLA","MPSF","@#6 Southern California 2024 MPSF MVB Tournament","W 3-0",3,NA,39,10,72,0.403,38,7,18,23,NA,2,16,NA,56,NA
"2023-2024","04/20/2024","UCLA","MPSF","#2 Grand Canyon @Los Angeles, CA (2024 MPSF MVB Tournament)","L 2-3",5,NA,60,24,125,0.288,56,5,23,26,10,1,18,2,75,NA
"2023-2024","04/30/2024","UCLA","MPSF","#8 Fort Valley St. @Long Beach, CA (2024 NC MVB Championship)","W 3-0",3,NA,42,5,71,0.521,38,5,18,25,4,NA,11,1,52.5,NA
"2023-2024","05/02/2024","UCLA","MPSF","#4 UC Irvine @Long Beach, CA (2024 NC MVB Championship)","W 3-2",5,NA,55,13,104,0.404,51,4,24,35,6,NA,23,4,70.5,NA
"2023-2024","05/04/2024","UCLA","MPSF","@#2 Long Beach St. 2024 NC MVB Championship","W 3-1",4,NA,53,18,118,0.297,52,6,21,38,4,1,23,2,71.5,NA
"2023-2024","01/16/2024","D'Youville","NEC","Dominican (NY)","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-2024","01/17/2024","D'Youville","NEC","Harvard","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-2024","01/19/2024","D'Youville","NEC","American Int'l","W 3-0",3,NA,42,16,83,0.313,38,5,19,26,6,3,8,NA,54,1
"2023-2024","01/24/2024","D'Youville","NEC","Roberts Wesleyan","W 3-0",3,NA,35,15,89,0.225,33,2,16,33,3,2,6,NA,42,NA
"2023-2024","01/26/2024","D'Youville","NEC","@ Dominican (NY)","W 3-0",3,NA,49,13,87,0.414,46,2,15,30,4,2,4,2,55,1
"2023-2024","01/28/2024","D'Youville","NEC","@ St. Thomas Aquinas","W 3-2",5,NA,49,27,127,0.173,46,6,28,33,2,5,24,5,72,1
"2023-2024","02/08/2024","D'Youville","NEC","@ Daemen","L 0-3",3,NA,33,17,84,0.19,30,3,15,20,7,6,2,NA,43,NA
"2023-2024","02/10/2024","D'Youville","NEC","St. Thomas Aquinas","W 3-0",3,NA,38,11,62,0.435,34,6,20,15,4,5,12,1,55,NA
"2023-2024","02/16/2024","D'Youville","NEC","@ Merrimack","L 0-3",3,NA,36,26,97,0.103,33,3,11,27,4,1,NA,1,40,NA
"2023-2024","02/17/2024","D'Youville","NEC","@ Sacred Heart","L 1-3",4,NA,55,22,121,0.273,53,5,15,35,4,2,6,NA,65,1
"2023-2024","02/23/2024","D'Youville","NEC","LIU","L 1-3",4,NA,42,27,106,0.142,42,3,13,35,4,2,4,3,49,NA
"2023-2024","02/24/2024","D'Youville","NEC","FDU","W 3-1",4,NA,54,25,112,0.259,51,4,16,32,2,2,20,2,70,NA
"2023-2024","02/29/2024","D'Youville","NEC","Daemen","L 0-3",3,NA,19,21,74,-0.027,17,1,11,20,4,NA,2,4,21,NA
"2023-2024","03/02/2024","D'Youville","NEC","Harvard","L 1-3",4,NA,32,23,112,0.08,28,4,17,35,5,1,14,1,44,NA
"2023-2024","03/04/2024","D'Youville","NEC","Thomas More","W 3-0",3,NA,31,13,68,0.265,27,5,15,25,2,2,10,1,43,NA
"2023-2024","03/09/2024","D'Youville","NEC","Tusculum","W 3-1",4,NA,47,11,96,0.375,41,4,14,38,6,2,14,1,60,NA
"2023-2024","03/12/2024","D'Youville","NEC","@ Roberts Wesleyan","W 3-0",3,NA,40,11,80,0.363,37,9,13,25,1,2,8,NA,55,NA
"2023-2024","03/16/2024","D'Youville","NEC","Lincoln Memorial @Wilberforce, OH","L 0-3",3,NA,26,15,71,0.155,26,3,16,15,5,1,2,1,31,NA
"2023-2024","03/16/2024","D'Youville","NEC","@ Central St. (OH)","W 3-0",3,NA,46,13,86,0.384,43,3,11,26,1,3,8,NA,56,NA
"2023-2024","03/29/2024","D'Youville","NEC","@ FDU","L 2-3",5,NA,61,27,155,0.219,59,4,12,58,5,3,14,3,75,NA
"2023-2024","03/30/2024","D'Youville","NEC","@ LIU","L 1-3",4,NA,49,20,106,0.274,46,1,14,27,12,3,14,3,60,NA
"2023-2024","04/05/2024","D'Youville","NEC","Saint Francis","L 1-3",4,NA,44,19,104,0.24,40,4,16,47,10,NA,4,5,50,NA
"2023-2024","04/06/2024","D'Youville","NEC","Saint Francis","L 1-3",4,NA,37,19,92,0.196,34,2,16,35,9,NA,4,5,41,NA
"2023-2024","04/12/2024","D'Youville","NEC","Sacred Heart","L 0-3",3,NA,41,21,92,0.217,38,NA,11,26,5,2,8,3,47,NA
"2023-2024","04/13/2024","D'Youville","NEC","Merrimack","L 1-3",4,NA,44,14,100,0.3,42,5,21,33,10,1,14,2,57,NA
"2023-2024","01/07/2024","Daemen","NEC","@ Ohio St.","L 1-3",4,NA,37,16,94,0.223,35,6,15,30,8,1,23,2,55.5,NA
"2023-2024","01/13/2024","Daemen","NEC","@ Roberts Wesleyan","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-2024","01/17/2024","Daemen","NEC","Dominican (NY)","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-2024","01/18/2024","Daemen","NEC","Harvard","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-2024","01/20/2024","Daemen","NEC","American Int'l","W 3-0",3,NA,32,5,69,0.391,26,7,14,24,3,5,4,NA,46,NA
"2023-2024","01/25/2024","Daemen","NEC","Warner","W 3-0",3,NA,30,10,53,0.377,28,13,13,23,1,NA,6,NA,46,NA
"2023-2024","02/02/2024","Daemen","NEC","UC Santa Barbara @Cambridge, MA","W 3-2",5,NA,57,28,137,0.212,54,3,21,49,5,1,24,NA,73,1
"2023-2024","02/03/2024","Daemen","NEC","Grand Canyon @Cambridge, MA","L 0-3",3,NA,29,22,75,0.093,25,3,15,17,5,2,4,NA,36,NA
"2023-2024","02/04/2024","Daemen","NEC","@ American Int'l","W 3-0",3,NA,37,7,69,0.435,37,9,13,29,3,1,7,NA,50.5,NA
"2023-2024","02/08/2024","Daemen","NEC","D'Youville","W 3-0",3,NA,39,13,76,0.342,37,7,14,24,3,2,10,NA,53,1
"2023-2024","02/09/2024","Daemen","NEC","St. Thomas Aquinas","W 3-0",3,NA,40,9,75,0.413,36,11,10,34,1,2,11,NA,58.5,NA
"2023-2024","02/16/2024","Daemen","NEC","@ Sacred Heart","W 3-1",4,NA,52,15,100,0.37,48,4,23,29,5,2,18,1,67,2
"2023-2024","02/17/2024","Daemen","NEC","@ Merrimack","W 3-0",3,NA,45,12,81,0.407,40,5,10,25,4,1,2,NA,52,NA
"2023-2024","02/23/2024","Daemen","NEC","FDU","W 3-1",4,NA,48,16,97,0.33,42,8,17,32,1,3,17,NA,67.5,NA
"2023-2024","02/24/2024","Daemen","NEC","LIU","W 3-0",3,NA,44,9,85,0.412,39,5,11,32,5,2,6,1,54,1
"2023-2024","02/29/2024","Daemen","NEC","@ D'Youville","W 3-0",3,NA,37,9,70,0.4,34,4,14,29,1,1,11,1,47.5,NA
"2023-2024","03/01/2024","Daemen","NEC","Harvard","L 1-3",4,NA,59,23,147,0.245,47,1,12,41,6,3,5,NA,65.5,NA
"2023-2024","03/05/2024","Daemen","NEC","Thomas More","W 3-0",3,NA,32,8,63,0.381,31,5,12,25,9,3,11,NA,45.5,NA
"2023-2024","03/08/2024","Daemen","NEC","Tusculum","W 3-0",3,NA,42,9,77,0.429,37,5,12,32,1,2,4,NA,51,NA
"2023-2024","03/22/2024","Daemen","NEC","@ Saint Francis","L 1-3",4,NA,44,19,119,0.21,39,4,21,49,9,1,15,NA,56.5,1
"2023-2024","03/23/2024","Daemen","NEC","@ Saint Francis","L 1-3",4,NA,44,21,109,0.211,40,4,22,41,7,1,10,1,54,NA
"2023-2024","03/29/2024","Daemen","NEC","@ LIU","L 1-3",4,NA,56,21,129,0.271,53,6,16,46,7,NA,17,4,70.5,NA
"2023-2024","03/30/2024","Daemen","NEC","@ FDU","W 3-0",3,NA,31,9,65,0.338,28,3,11,24,4,2,23,NA,47.5,1
"2023-2024","04/04/2024","Daemen","NEC","@ Roberts Wesleyan","W 3-0",3,NA,32,8,66,0.364,29,4,12,29,2,1,12,NA,43,NA
"2023-2024","04/06/2024","Daemen","NEC","Roberts Wesleyan","W 3-0",3,NA,35,4,59,0.525,34,8,13,32,2,2,10,NA,50,NA
"2023-2024","04/12/2024","Daemen","NEC","Merrimack","W 3-1",4,NA,54,13,93,0.441,43,4,25,27,5,5,6,3,66,1
"2023-2024","04/13/2024","Daemen","NEC","Sacred Heart","W 3-1",4,NA,60,13,108,0.435,54,8,21,34,1,NA,12,NA,74,NA
"2023-2024","04/18/2024","Daemen","NEC","#4 FDU @Loretto, PA (2024 NEC MVB Tournament)","W 3-0",3,NA,39,12,66,0.409,33,4,7,21,1,1,14,5,51,NA
"2023-2024","04/20/2024","Daemen","NEC","@#1 Saint Francis 2024 NEC MVB Tournament","W 3-1",4,NA,56,18,116,0.328,51,2,16,47,6,1,9,2,63.5,1
"2023-2024","01/12/2024","FDU","NEC","Belmont Abbey @Atlantic City, NJ","L 2-3",5,NA,55,27,130,0.215,51,4,23,43,9,2,6,1,64,NA
"2023-2024","01/12/2024","FDU","NEC","Barton @Atlantic City, NJ","W 3-1",4,NA,49,24,115,0.217,40,7,14,26,9,1,18,2,66,NA
"2023-2024","01/13/2024","FDU","NEC","St. Thomas Aquinas @Atlantic City, NJ","W 3-0",3,NA,34,11,65,0.354,31,9,12,23,4,3,8,2,50,NA
"2023-2024","01/17/2024","FDU","NEC","@ Roberts Wesleyan","W 3-0",3,NA,36,10,77,0.338,31,5,14,22,NA,2,8,2,47,NA
"2023-2024","01/18/2024","FDU","NEC","@ Roberts Wesleyan","W 3-0",3,NA,31,13,65,0.277,30,6,15,21,2,1,6,NA,41,NA
"2023-2024","01/26/2024","FDU","NEC","St. Thomas Aquinas","W 3-0",3,NA,37,13,97,0.247,33,11,16,35,6,2,10,2,55,NA
"2023-2024","02/02/2024","FDU","NEC","@ Dominican (NY)","W 3-1",4,NA,53,14,92,0.424,49,8,17,31,4,1,6,1,65,1
"2023-2024","02/03/2024","FDU","NEC","Pepperdine","L 0-3",3,NA,39,20,96,0.198,38,1,10,30,5,NA,3,4,41.5,NA
"2023-2024","02/10/2024","FDU","NEC","@ Penn St.","L 1-3",4,NA,44,22,112,0.196,40,1,22,26,5,1,13,4,52.5,NA
"2023-2024","02/17/2024","FDU","NEC","George Mason","L 0-3",3,NA,29,11,74,0.243,29,6,10,23,5,1,9,3,40.5,1
"2023-2024","02/23/2024","FDU","NEC","@ Daemen","L 1-3",4,NA,49,21,110,0.255,44,1,22,29,8,5,4,NA,57,NA
"2023-2024","02/24/2024","FDU","NEC","@ D'Youville","L 1-3",4,NA,44,25,110,0.173,43,2,16,31,4,2,18,4,57,2
"2023-2024","03/01/2024","FDU","NEC","@ NJIT","L 0-3",3,NA,22,17,60,0.083,22,5,15,14,6,2,6,2,32,NA
"2023-2024","03/02/2024","FDU","NEC","LIU","L 1-3",4,NA,41,26,119,0.126,40,7,20,39,3,2,14,NA,57,1
"2023-2024","03/09/2024","FDU","NEC","@ George Mason","L 1-3",4,NA,50,19,112,0.277,50,6,16,34,5,2,6,1,61,NA
"2023-2024","03/15/2024","FDU","NEC","Princeton","L 2-3",5,NA,50,22,135,0.207,49,2,13,55,5,4,8,2,60,1
"2023-2024","03/16/2024","FDU","NEC","@ LIU","L 0-3",3,NA,31,22,101,0.089,31,3,13,31,8,5,2,NA,40,NA
"2023-2024","03/22/2024","FDU","NEC","Sacred Heart","W 3-2",5,NA,65,26,161,0.242,62,4,15,NA,4,5,10,1,79,NA
"2023-2024","03/23/2024","FDU","NEC","Merrimack","W 3-0",3,NA,25,12,69,0.188,24,2,11,24,1,3,14,NA,37,NA
"2023-2024","03/29/2024","FDU","NEC","D'Youville","W 3-2",5,NA,61,19,148,0.284,57,5,12,54,4,NA,14,3,73,NA
"2023-2024","03/30/2024","FDU","NEC","Daemen","L 0-3",3,NA,28,28,88,NA,27,4,11,24,3,1,2,1,34,1
"2023-2024","04/05/2024","FDU","NEC","@ Merrimack","W 3-1",4,NA,50,26,127,0.189,44,3,10,49,8,4,6,NA,60,NA
"2023-2024","04/06/2024","FDU","NEC","@ Sacred Heart","W 3-1",4,NA,63,22,129,0.318,58,NA,6,42,4,4,14,NA,74,NA
"2023-2024","04/12/2024","FDU","NEC","@ Saint Francis","L 0-3",3,NA,25,15,62,0.161,22,2,13,14,10,1,4,NA,30,NA
"2023-2024","04/13/2024","FDU","NEC","@ Saint Francis","L 0-3",3,NA,33,8,74,0.338,30,4,15,25,6,2,2,NA,40,NA
"2023-2024","04/17/2024","FDU","NEC","#5 Merrimack @Loretto, PA (2024 NEC MVB Tournament)","W 3-1",4,NA,49,30,128,0.148,45,2,14,44,4,NA,8,1,55,NA
"2023-2024","04/18/2024","FDU","NEC","#2 Daemen @Loretto, PA (2024 NEC MVB Tournament)","L 0-3",3,NA,36,22,84,0.167,34,1,10,13,4,NA,6,2,40,NA
"2023-2024","01/10/2024","LIU","NEC","@ CUI","L 0-3",3,NA,21,17,70,0.057,20,5,19,25,4,NA,14,NA,33,1
"2023-2024","01/12/2024","LIU","NEC","@ Long Beach St.","L 0-3",3,NA,27,20,86,0.081,26,3,11,29,6,1,6,3,34,1
"2023-2024","01/13/2024","LIU","NEC","@ Pepperdine","L 1-3",4,NA,31,19,99,0.121,29,3,14,31,11,2,17,8,44.5,NA
"2023-2024","01/18/2024","LIU","NEC","@ St. Thomas Aquinas","W 3-0",3,NA,32,5,71,0.38,30,5,12,33,5,2,13,NA,45.5,NA
"2023-2024","01/20/2024","LIU","NEC","Lindenwood","L 0-3",3,NA,31,16,92,0.163,28,6,11,29,4,NA,10,1,42,NA
"2023-2024","01/26/2024","LIU","NEC","@ Loyola Chicago","L 0-3",3,NA,30,11,72,0.264,29,3,11,16,4,NA,4,2,35,NA
"2023-2024","01/27/2024","LIU","NEC","@ Lewis","W 3-1",4,NA,53,17,141,0.255,52,7,20,52,4,4,23,1,75.5,1
"2023-2024","01/31/2024","LIU","NEC","Dominican (NY)","W 3-0",3,NA,41,15,84,0.31,40,5,14,31,2,4,8,4,54,2
"2023-2024","02/02/2024","LIU","NEC","@ NJIT","L 2-3",5,NA,49,26,128,0.18,44,9,16,30,4,3,6,NA,64,3
"2023-2024","02/08/2024","LIU","NEC","@ BYU","L 0-3",3,NA,31,14,74,0.23,29,1,16,19,6,NA,18,5,41,NA
"2023-2024","02/10/2024","LIU","NEC","@ BYU","L 0-3",3,NA,30,14,69,0.232,29,NA,13,24,9,3,6,NA,36,1
"2023-2024","02/16/2024","LIU","NEC","Saint Francis","L 2-3",5,NA,45,20,133,0.188,40,5,22,42,10,3,19,1,62.5,NA
"2023-2024","02/17/2024","LIU","NEC","Saint Francis","L 2-3",5,NA,46,26,143,0.14,44,5,16,49,7,NA,NA,NA,63.5,NA
"2023-2024","02/23/2024","LIU","NEC","@ D'Youville","W 3-1",4,NA,56,13,113,0.381,53,4,23,30,3,7,14,5,74,NA
"2023-2024","02/24/2024","LIU","NEC","@ Daemen","L 0-3",3,NA,40,12,94,0.298,35,5,16,26,5,1,4,NA,48,NA
"2023-2024","03/02/2024","LIU","NEC","@ FDU","W 3-1",4,NA,49,21,114,0.246,44,3,19,43,7,5,16,3,65,NA
"2023-2024","03/08/2024","LIU","NEC","Barton","W 3-0",3,NA,43,12,93,0.333,42,6,17,31,3,2,17,NA,59.5,NA
"2023-2024","03/09/2024","LIU","NEC","Barton","W 3-0",3,NA,36,15,84,0.25,36,3,10,32,2,2,15,1,48.5,NA
"2023-2024","03/15/2024","LIU","NEC","St. Thomas Aquinas","W 3-0",3,NA,35,5,60,0.5,32,10,8,23,1,1,16,4,54,NA
"2023-2024","03/16/2024","LIU","NEC","FDU","W 3-0",3,NA,32,14,87,0.207,29,8,15,36,3,4,20,NA,54,NA
"2023-2024","03/22/2024","LIU","NEC","Merrimack","W 3-1",4,NA,48,17,110,0.282,46,9,18,49,6,5,8,NA,66,NA
"2023-2024","03/23/2024","LIU","NEC","Sacred Heart","W 3-0",3,NA,38,13,80,0.313,35,7,14,25,3,2,18,1,56,NA
"2023-2024","03/29/2024","LIU","NEC","Daemen","W 3-1",4,NA,48,13,113,0.31,47,7,15,41,6,4,18,3,68,1
"2023-2024","03/30/2024","LIU","NEC","D'Youville","W 3-1",4,NA,56,25,115,0.27,55,12,16,34,1,3,16,2,79,NA
"2023-2024","04/05/2024","LIU","NEC","@ Sacred Heart","W 3-0",3,NA,42,5,66,NA,38,3,17,19,2,1,10,NA,51,1
"2023-2024","04/06/2024","LIU","NEC","@ Merrimack","L 1-3",4,NA,50,20,107,0.28,46,5,12,36,14,2,6,NA,60,NA
"2023-2024","04/17/2024","LIU","NEC","#6 Sacred Heart @Loretto, PA (2024 NEC MVB Tournament)","L 1-3",4,NA,54,23,103,0.301,49,10,23,24,2,1,18,5,74,NA
"2023-2024","01/17/2024","Merrimack","NEC","Long Beach St.","L 0-3",3,NA,21,12,56,0.161,20,1,16,9,11,NA,NA,NA,22,NA
"2023-2024","01/19/2024","Merrimack","NEC","@ Lewis","L 0-3",3,NA,20,14,75,0.08,16,2,9,18,10,NA,4,1,24,1
"2023-2024","01/20/2024","Merrimack","NEC","@ Loyola Chicago","L 0-3",3,NA,33,15,87,0.207,32,2,7,31,11,2,6,2,40,2
"2023-2024","01/26/2024","Merrimack","NEC","American Int'l","W 3-0",3,NA,35,6,63,0.46,35,4,19,29,NA,4,10,NA,48,NA
"2023-2024","01/31/2024","Merrimack","NEC","Grand Canyon","L 1-3",4,NA,39,25,117,0.12,35,5,21,27,5,4,4,NA,50,NA
"2023-2024","02/03/2024","Merrimack","NEC","@ Dominican (NY)","W 3-0",3,NA,37,14,92,0.25,35,8,22,33,1,1,11,1,51.5,1
"2023-2024","02/04/2024","Merrimack","NEC","@ NJIT","L 0-3",3,NA,22,21,72,0.014,20,3,10,19,7,3,6,2,31,NA
"2023-2024","02/09/2024","Merrimack","NEC","@ Harvard","L 0-3",3,NA,29,21,79,0.101,27,1,14,22,3,NA,8,NA,34,NA
"2023-2024","02/16/2024","Merrimack","NEC","D'Youville","W 3-0",3,NA,35,8,77,0.351,34,4,12,28,3,7,4,1,48,NA
"2023-2024","02/17/2024","Merrimack","NEC","Daemen","L 0-3",3,NA,41,8,87,0.379,39,4,15,19,5,3,4,NA,50,NA
"2023-2024","02/27/2024","Merrimack","NEC","@ American Int'l","W 3-2",5,NA,NA,25,147,0.299,NA,6,24,42,NA,NA,12,NA,81,1
"2023-2024","03/01/2024","Merrimack","NEC","Dominican (NY)","W 3-1",4,NA,60,23,134,0.276,55,6,24,51,4,3,10,1,74,1
"2023-2024","03/02/2024","Merrimack","NEC","St. Thomas Aquinas","W 3-2",5,NA,59,18,131,0.313,56,12,31,45,7,5,6,NA,79,NA
"2023-2024","03/08/2024","Merrimack","NEC","Harvard","L 0-3",3,NA,32,13,80,0.238,30,2,13,22,5,6,2,1,41,NA
"2023-2024","03/15/2024","Merrimack","NEC","@ Sacred Heart","L 0-3",3,NA,33,8,72,0.347,30,6,16,13,5,NA,4,NA,41,NA
"2023-2024","03/16/2024","Merrimack","NEC","Sacred Heart","W 3-1",4,NA,55,17,131,0.29,52,2,21,43,2,NA,4,NA,70,2
"2023-2024","03/22/2024","Merrimack","NEC","@ LIU","L 1-3",4,NA,47,22,123,0.203,44,6,14,52,9,2,4,NA,57,2
"2023-2024","03/23/2024","Merrimack","NEC","@ FDU","L 0-3",3,NA,26,27,84,-0.012,26,1,18,22,2,2,4,1,31,NA
"2023-2024","03/28/2024","Merrimack","NEC","@ Saint Francis","L 0-3",3,NA,31,11,71,0.282,30,1,17,34,10,NA,6,1,35,NA
"2023-2024","03/29/2024","Merrimack","NEC","@ Saint Francis","L 0-3",3,NA,28,19,86,0.105,26,4,12,28,5,2,2,1,35,NA
"2023-2024","04/05/2024","Merrimack","NEC","FDU","L 1-3",4,NA,48,29,134,0.142,46,8,14,40,3,3,16,NA,67,1
"2023-2024","04/06/2024","Merrimack","NEC","LIU","W 3-1",4,NA,55,17,121,0.314,51,14,17,32,5,3,6,1,75,NA
"2023-2024","04/12/2024","Merrimack","NEC","@ Daemen","L 1-3",4,NA,32,20,82,0.146,30,5,20,23,4,3,2,3,41,1
"2023-2024","04/13/2024","Merrimack","NEC","@ D'Youville","W 3-1",4,NA,51,15,103,0.35,50,10,23,36,5,1,8,3,66,NA
"2023-2024","04/17/2024","Merrimack","NEC","#4 FDU @Loretto, PA (2024 NEC MVB Tournament)","L 1-3",4,NA,48,22,122,0.213,47,4,24,37,2,3,12,4,61,NA
"2023-2024","01/10/2024","Sacred Heart","NEC","Stevens","L 1-3",4,NA,51,20,129,0.24,43,7,23,33,5,3,2,1,62,NA
"2023-2024","01/12/2024","Sacred Heart","NEC","Purdue Fort Wayne","L 1-3",4,NA,52,23,103,0.282,50,5,21,25,7,2,NA,NA,59,NA
"2023-2024","01/13/2024","Sacred Heart","NEC","Belmont Abbey @Atlantic City, N.J.","L 0-3",3,NA,39,16,83,0.277,33,1,16,26,8,2,2,NA,43,NA
"2023-2024","01/13/2024","Sacred Heart","NEC","Barton @Atlantic City, NJ","L 2-3",5,NA,59,NA,132,0.167,56,4,17,46,10,4,8,2,71,NA
"2023-2024","01/20/2024","Sacred Heart","NEC","George Mason","L 0-3",3,NA,41,13,75,0.373,36,5,12,21,10,NA,10,NA,51,1
"2023-2024","01/26/2024","Sacred Heart","NEC","Harvard","L 2-3",5,NA,45,25,128,0.156,44,7,24,33,11,3,16,2,63,NA
"2023-2024","01/31/2024","Sacred Heart","NEC","St. Thomas Aquinas","W 3-1",4,NA,47,10,100,0.37,42,7,19,23,3,2,20,NA,66,1
"2023-2024","02/02/2024","Sacred Heart","NEC","American Int'l","W 3-0",3,NA,38,7,66,0.47,34,7,9,18,1,3,16,NA,56,1
