"Season","Date","Team","Conference","Opponent","Result","S","MS","Kills","Errors","Total Attacks","Hit Pct","Assists","Aces","SErr","Digs","RErr","Block Solos","Block Assists","BErr","PTS","BHE"
"2024-2025","01/31/2025","Tusculum","DI Independent","@ Ball St.","L 0-3",3,NA,25,21,67,0.06,25,NA,10,21,6,2,2,NA,28,NA
"2024-2025","02/04/2025","Tusculum","DI Independent","@ Lees-McRae","W 3-0",3,NA,35,14,84,0.25,31,5,20,27,1,3,12,NA,49,1
"2024-2025","02/12/2025","Tusculum","DI Independent","@ Lincoln Memorial","L 0-3",3,NA,31,23,81,0.099,26,NA,15,19,5,1,7,NA,35.5,NA
"2024-2025","02/15/2025","Tusculum","DI Independent","Erskine","W 3-0",3,NA,34,17,88,0.193,34,7,16,35,1,1,7,2,45.5,NA
"2024-2025","02/18/2025","Tusculum","DI Independent","Bluefield Univ.","W 3-1",4,NA,52,16,109,0.33,50,12,14,44,7,1,6,2,68,NA
"2024-2025","02/27/2025","Tusculum","DI Independent","Cumberland (TN)","W 3-0",3,NA,40,15,81,0.309,37,8,14,31,3,NA,4,1,50,NA
"2024-2025","03/05/2025","Tusculum","DI Independent","Lees-McRae","W 3-1",4,NA,51,13,90,0.422,46,10,20,30,4,4,6,2,68,NA
"2024-2025","03/08/2025","Tusculum","DI Independent","@ King (TN)","W 3-2",5,NA,57,26,138,0.225,55,2,19,56,2,3,16,NA,70,NA
"2024-2025","03/12/2025","Tusculum","DI Independent","Belmont Abbey","W 3-1",4,NA,46,21,118,0.212,44,4,10,51,6,2,21,4,62.5,NA
"2024-2025","03/14/2025","Tusculum","DI Independent","@ Charleston (WV)","L 0-3",3,NA,37,18,88,0.216,35,5,11,25,4,5,NA,NA,47,NA
"2024-2025","03/15/2025","Tusculum","DI Independent","@ Charleston (WV)","W 3-2",5,NA,64,17,133,0.353,57,4,16,28,7,8,2,NA,77,NA
"2024-2025","03/18/2025","Tusculum","DI Independent","Lincoln Memorial","L 0-3",3,NA,25,15,73,0.137,23,1,10,26,10,2,2,NA,29,NA
"2024-2025","03/26/2025","Tusculum","DI Independent","King (TN)","W 3-0",3,NA,37,12,71,0.352,35,8,11,29,NA,3,8,1,52,NA
"2024-2025","03/28/2025","Tusculum","DI Independent","@ Thomas More","W 3-2",5,NA,52,20,118,0.271,50,5,13,44,10,6,16,NA,71,NA
"2024-2025","04/01/2025","Tusculum","DI Independent","North Greenville","L 2-3",5,NA,56,20,117,0.308,55,8,19,33,5,2,10,5,71,NA
"2024-2025","04/04/2025","Tusculum","DI Independent","@ Catawba","W 3-1",4,NA,57,13,118,0.373,54,6,13,46,2,6,8,3,73,1
"2024-2025","04/11/2025","Tusculum","DI Independent","Catawba","L 2-3",5,NA,59,29,151,0.199,56,4,16,47,2,5,16,2,76,NA
"2024-2025","04/12/2025","Tusculum","DI Independent","Thomas More","W 3-1",4,NA,45,15,91,0.33,45,11,15,37,2,5,15,2,68.5,NA
"2024-2025","04/18/2025","Tusculum","DI Independent","#6 Missouri S&T @St. Louis, MO (2025 MVB IVA Tournament)","L 2-3",5,NA,59,21,137,0.277,55,7,15,46,8,NA,10,NA,71,NA
"2024-2025","01/30/2025","UC Merced","DI Independent","@ Vanguard","L 0-3",3,NA,36,16,99,0.202,35,3,11,39,5,3,8,2,46,NA
"2024-2025","02/06/2025","UC Merced","DI Independent","@ Jessup","W 3-0",3,NA,27,11,62,0.258,25,9,16,19,5,7,3,NA,44.5,NA
"2024-2025","02/12/2025","UC Merced","DI Independent","Jessup","L 1-3",4,NA,49,24,123,0.203,46,4,16,37,2,9,NA,NA,62,NA
"2024-2025","02/19/2025","UC Merced","DI Independent","Menlo","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","02/28/2025","UC Merced","DI Independent","@ Stanford","L 0-3",3,NA,31,20,87,0.126,28,3,16,26,3,2,NA,2,36,1
"2024-2025","03/14/2025","UC Merced","DI Independent","@ Menlo","L 0-3",3,NA,17,15,70,0.029,15,2,13,20,12,2,2,NA,22,NA
"2024-2025","04/01/2025","UC Merced","DI Independent","@ Jessup","L 0-3",3,NA,22,15,62,0.113,20,2,10,11,11,1,4,2,27,NA
"2024-2025","01/17/2025","American Int'l","ECC","Russell Sage","W 3-1",4,NA,55,28,114,0.237,52,5,17,41,8,2,10,NA,67,NA
"2024-2025","01/18/2025","American Int'l","ECC","@ MIT","L 0-3",3,NA,25,17,71,0.113,24,2,5,27,8,2,10,3,34,NA
"2024-2025","01/18/2025","American Int'l","ECC","Emmanuel (MA) @Cambridge, MA","L 0-3",3,NA,27,14,71,0.183,27,NA,10,23,8,1,2,3,29,NA
"2024-2025","01/21/2025","American Int'l","ECC","@ Sacred Heart","L 0-3",3,NA,23,16,72,0.097,18,NA,14,15,10,1,2,1,25,NA
"2024-2025","01/24/2025","American Int'l","ECC","Concordia Wisconsin","L 1-3",4,NA,42,21,119,0.176,37,2,13,43,8,1,12,NA,51,NA
"2024-2025","01/25/2025","American Int'l","ECC","Merrimack","L 0-3",3,NA,15,19,70,-0.057,15,NA,13,16,7,3,2,1,19,NA
"2024-2025","01/30/2025","American Int'l","ECC","Emerson","W 3-2",5,NA,62,30,150,0.213,60,4,20,66,4,1,8,4,71,NA
"2024-2025","02/01/2025","American Int'l","ECC","FDU","L 1-3",4,NA,28,23,89,0.056,27,4,18,28,8,2,12,1,40,NA
"2024-2025","02/07/2025","American Int'l","ECC","@ Merrimack","L 0-3",3,NA,15,18,57,-0.053,15,1,11,13,11,1,NA,NA,17,NA
"2024-2025","02/15/2025","American Int'l","ECC","@ FDU","L 0-3",3,NA,23,22,69,0.014,21,1,16,13,5,3,2,1,28,NA
"2024-2025","02/21/2025","American Int'l","ECC","@ D'Youville","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","02/22/2025","American Int'l","ECC","@ Daemen","L 0-3",3,NA,17,19,63,-0.032,15,3,7,24,6,2,2,NA,23,NA
"2024-2025","02/26/2025","American Int'l","ECC","Dominican (NY)","L 0-3",3,NA,19,15,77,0.052,19,2,10,23,5,NA,6,NA,24,NA
"2024-2025","03/01/2025","American Int'l","ECC","@ St. Thomas Aquinas","L 0-3",3,NA,38,22,90,0.178,38,4,13,27,5,NA,6,2,45,1
"2024-2025","03/07/2025","American Int'l","ECC","Daemen","L 0-3",3,NA,25,15,74,0.135,24,3,14,25,8,2,4,1,32,NA
"2024-2025","03/08/2025","American Int'l","ECC","Roberts Wesleyan","L 0-3",3,NA,28,19,87,0.103,26,3,14,31,3,NA,8,NA,35,NA
"2024-2025","03/08/2025(2)","American Int'l","ECC","D'Youville","L 1-3",4,NA,52,NA,141,0.135,50,3,19,52,2,3,6,NA,61,1
"2024-2025","03/18/2025","American Int'l","ECC","@ Regis (MA)","L 1-3",4,NA,56,19,114,0.325,53,4,19,27,4,NA,4,NA,62,NA
"2024-2025","03/20/2025","American Int'l","ECC","Fisher","W 3-0",3,NA,37,5,71,0.451,35,NA,6,37,NA,1,8,1,56,NA
"2024-2025","03/25/2025","American Int'l","ECC","@ Emerson","W 3-2",5,NA,54,27,132,0.205,49,6,18,45,6,1,16,2,69,NA
"2024-2025","03/29/2025","American Int'l","ECC","St. Thomas Aquinas","L 0-3",3,NA,29,25,99,0.04,25,NA,9,31,3,NA,8,NA,33,NA
"2024-2025","04/02/2025","American Int'l","ECC","@ Nichols","L 0-3",3,NA,24,21,77,0.039,23,6,6,21,8,3,2,4,34,NA
"2024-2025","04/05/2025","American Int'l","ECC","@ Dominican (NY)","L 0-3",3,NA,26,14,62,0.194,23,3,10,20,12,2,10,NA,36,NA
"2024-2025","04/12/2025","American Int'l","ECC","@ Roberts Wesleyan","L 0-3",3,NA,15,14,58,0.017,15,4,10,20,11,1,6,2,23,NA
"2024-2025","04/18/2025","American Int'l","ECC","@#1 St. Thomas Aquinas 2025 MVB ECC Tournament","L 0-3",3,NA,29,22,76,0.092,26,NA,11,16,4,1,NA,2,30,NA
"2024-2025","01/16/2025","Dominican (NY)","ECC","Barry","W 3-0",3,NA,37,12,66,0.379,34,7,16,18,7,1,9,4,49.5,NA
"2024-2025","01/24/2025","Dominican (NY)","ECC","@ Daemen","L 0-3",3,NA,24,15,77,0.117,23,NA,15,28,5,6,8,1,34,NA
"2024-2025","01/25/2025","Dominican (NY)","ECC","@ D'Youville","L 0-3",3,NA,23,19,74,0.054,23,2,17,26,2,NA,6,4,28,NA
"2024-2025","01/31/2025","Dominican (NY)","ECC","@ Sacred Heart","L 0-3",3,NA,23,20,85,0.035,22,1,13,24,7,NA,4,2,26,NA
"2024-2025","02/01/2025","Dominican (NY)","ECC","@ NJIT","L 0-3",3,NA,23,22,71,0.014,21,1,11,15,9,1,15,1,32.5,NA
"2024-2025","02/07/2025","Dominican (NY)","ECC","@ CSUN","L 0-3",3,NA,22,12,50,0.2,21,1,13,13,9,NA,4,1,25,1
"2024-2025","02/08/2025","Dominican (NY)","ECC","@ Southern California","L 0-3",3,NA,20,13,69,0.101,18,NA,12,9,8,1,2,4,22,NA
"2024-2025","02/09/2025","Dominican (NY)","ECC","@ Pepperdine","L 0-3",3,NA,24,23,66,0.015,23,3,9,9,5,NA,3,2,28.5,NA
"2024-2025","02/13/2025","Dominican (NY)","ECC","LIU","L 2-3",5,NA,64,24,146,0.274,57,7,19,47,10,NA,12,1,77,NA
"2024-2025","02/14/2025","Dominican (NY)","ECC","Wentworth","L 0-3",3,NA,19,20,75,-0.013,17,3,13,30,7,1,7,NA,26.5,NA
"2024-2025","02/14/2025","Dominican (NY)","ECC","@ LIU","L 0-3",3,NA,30,14,81,0.198,30,1,15,17,4,5,11,NA,41.5,1
"2024-2025","02/16/2025","Dominican (NY)","ECC","Daemen","L 0-3",3,NA,21,17,58,0.069,20,5,11,19,9,NA,6,3,29,NA
"2024-2025","02/18/2025","Dominican (NY)","ECC","Central St. (OH)","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","02/21/2025","Dominican (NY)","ECC","@ Saint Francis","W 3-2",5,NA,43,18,115,0.217,39,3,17,39,5,2,15,2,55.5,NA
"2024-2025","02/22/2025","Dominican (NY)","ECC","@ Saint Francis","L 1-3",4,NA,44,15,97,0.299,39,NA,20,31,14,2,10,NA,51,NA
"2024-2025","02/26/2025","Dominican (NY)","ECC","@ American Int'l","W 3-0",3,NA,43,13,85,0.353,41,5,20,38,2,2,4,2,52,NA
"2024-2025","03/01/2025(1)","Dominican (NY)","ECC","@ Roberts Wesleyan","W 3-1",4,NA,36,18,97,0.186,31,10,15,41,4,4,17,1,58.5,NA
"2024-2025","03/01/2025(2)","Dominican (NY)","ECC","@ Roberts Wesleyan","W 3-2",5,NA,49,26,125,0.184,46,6,31,58,5,3,10,NA,63,1
"2024-2025","03/07/2025","Dominican (NY)","ECC","@ FDU","L 0-3",3,NA,29,20,88,0.102,28,3,14,23,4,2,18,1,43,NA
"2024-2025","03/10/2025","Dominican (NY)","ECC","FDU","L 2-3",5,NA,48,22,115,0.226,44,10,17,30,7,3,18,1,70,NA
"2024-2025","03/14/2025","Dominican (NY)","ECC","Thomas More","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","03/16/2025","Dominican (NY)","ECC","St. Thomas Aquinas","L 0-3",3,NA,28,16,84,0.143,28,3,13,29,3,NA,14,2,38,NA
"2024-2025","03/20/2025","Dominican (NY)","ECC","Merrimack","L 0-3",3,NA,32,17,88,0.17,32,6,15,35,13,2,4,2,42,NA
"2024-2025","03/22/2025","Dominican (NY)","ECC","@ Merrimack","L 2-3",5,NA,45,19,134,0.194,37,4,15,55,6,4,17,NA,61.5,NA
"2024-2025","03/28/2025","Dominican (NY)","ECC","Roberts Wesleyan","L 1-3",4,NA,46,20,114,0.228,45,5,20,37,7,2,14,1,60,NA
"2024-2025","03/30/2025","Dominican (NY)","ECC","D'Youville","L 1-3",4,NA,45,32,119,0.109,43,10,19,29,2,2,6,NA,60,NA
"2024-2025","04/04/2025","Dominican (NY)","ECC","@ Harvard","L 0-3",3,NA,28,14,71,0.197,26,NA,16,32,11,2,2,1,31,NA
"2024-2025","04/05/2025","Dominican (NY)","ECC","American Int'l","W 3-0",3,NA,39,14,77,0.325,38,12,17,18,3,2,8,3,57,NA
"2024-2025","04/12/2025","Dominican (NY)","ECC","@ St. Thomas Aquinas","L 0-3",3,NA,21,21,74,NA,21,NA,9,22,5,3,17,3,32.5,NA
"2024-2025","04/18/2025","Dominican (NY)","ECC","#2 Roberts Wesleyan @Sparkill, NY (2025 MVB ECC Tournament)","L 0-3",3,NA,23,22,71,0.014,21,1,8,21,4,1,8,4,29,NA
"2024-2025","01/08/2025","Roberts Wesleyan","ECC","@ Central St. (OH)","W 3-0",3,NA,32,12,73,0.274,30,4,18,26,3,NA,11,3,41.5,NA
"2024-2025","01/09/2025","Roberts Wesleyan","ECC","@ Thomas More","W 3-1",4,NA,46,20,112,0.232,41,7,23,35,5,5,10,NA,63,1
"2024-2025","01/16/2025","Roberts Wesleyan","ECC","@ LIU","L 1-3",4,NA,37,22,118,0.127,36,4,22,39,7,3,11,2,49.5,NA
"2024-2025","01/17/2025","Roberts Wesleyan","ECC","@ NJIT","L 0-3",3,NA,34,18,88,0.182,31,2,9,25,2,2,4,1,40,NA
"2024-2025","01/24/2025","Roberts Wesleyan","ECC","@ FDU","L 1-3",4,NA,46,19,143,0.189,41,3,25,38,2,2,10,NA,56,NA
"2024-2025","01/25/2025","Roberts Wesleyan","ECC","@ FDU","L 0-3",3,NA,29,20,86,0.105,27,3,13,31,6,3,4,1,37,NA
"2024-2025","01/30/2025","Roberts Wesleyan","ECC","Geneva","W 3-0",3,NA,40,18,89,0.247,38,6,16,32,2,1,12,NA,53,NA
"2024-2025","01/30/2025","Roberts Wesleyan","ECC","Houghton","W 3-0",3,NA,40,14,70,0.371,35,13,18,22,3,NA,6,2,56,NA
"2024-2025","02/01/2025","Roberts Wesleyan","ECC","Missouri S&T @Quincy, IL","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","02/04/2025","Roberts Wesleyan","ECC","@ Buffalo St.","W 3-1",4,NA,48,15,120,0.275,47,6,29,53,4,2,4,NA,58,NA
"2024-2025","02/05/2025","Roberts Wesleyan","ECC","@ Daemen","L 1-3",4,NA,28,27,103,0.01,24,4,20,36,10,3,7,1,38.5,1
"2024-2025","02/07/2025","Roberts Wesleyan","ECC","Rockhurst","W 3-2",5,NA,54,20,134,0.254,45,7,20,35,4,1,15,1,69.5,NA
"2024-2025","02/18/2025","Roberts Wesleyan","ECC","@ George Mason","L 0-3",3,NA,25,23,69,0.029,24,1,11,16,6,3,4,NA,31,NA
"2024-2025","02/19/2025","Roberts Wesleyan","ECC","@ Marymount (VA)","L 0-3",3,NA,35,17,83,0.217,29,7,14,14,8,NA,8,NA,46,1
"2024-2025","02/22/2025","Roberts Wesleyan","ECC","@ St. Thomas Aquinas","L 0-3",3,NA,29,21,80,0.1,27,2,14,22,3,1,12,NA,38,NA
"2024-2025","02/24/2025","Roberts Wesleyan","ECC","D'Youville","L 2-3",5,NA,53,29,124,0.194,48,10,19,25,7,1,6,2,67,1
"2024-2025","02/27/2025","Roberts Wesleyan","ECC","Daemen","L 1-3",4,NA,37,29,112,0.071,35,4,18,35,6,1,4,NA,44,NA
"2024-2025","03/01/2025(1)","Roberts Wesleyan","ECC","Dominican (NY)","L 1-3",4,NA,44,29,124,0.121,39,4,20,38,10,2,10,4,55,NA
"2024-2025","03/01/2025(2)","Roberts Wesleyan","ECC","Dominican (NY)","L 2-3",5,NA,46,24,134,0.164,41,5,NA,38,6,3,12,3,60,NA
"2024-2025","03/08/2025","Roberts Wesleyan","ECC","@ American Int'l","W 3-0",3,NA,37,14,89,0.258,36,3,15,32,3,1,10,2,46,NA
"2024-2025","03/09/2025","Roberts Wesleyan","ECC","@ Merrimack","L 0-3",3,NA,19,19,92,NA,16,3,11,41,6,NA,2,2,23,2
"2024-2025","03/13/2025","Roberts Wesleyan","ECC","Thomas More","L 2-3",5,NA,NA,26,137,0.299,NA,7,24,49,6,2,16,1,NA,NA
"2024-2025","03/15/2025","Roberts Wesleyan","ECC","@ Saint Francis","L 0-3",3,NA,20,13,61,0.115,18,NA,13,21,6,1,4,NA,23,NA
"2024-2025","03/15/2025","Roberts Wesleyan","ECC","Saint Vincent @Loretto, PA","W 3-1",4,NA,49,22,NA,0.169,47,6,25,NA,2,NA,6,2,66,NA
"2024-2025","03/17/2025","Roberts Wesleyan","ECC","@ D'Youville","L 2-3",5,NA,56,27,127,0.228,54,11,24,38,2,4,2,3,72,NA
"2024-2025","03/28/2025","Roberts Wesleyan","ECC","@ Dominican (NY)","W 3-1",4,NA,59,24,140,0.25,59,7,23,43,5,2,10,NA,73,NA
"2024-2025","04/05/2025","Roberts Wesleyan","ECC","St. Thomas Aquinas","L 0-3",3,NA,38,20,109,0.165,37,2,16,33,2,NA,9,NA,44.5,NA
"2024-2025","04/12/2025","Roberts Wesleyan","ECC","American Int'l","W 3-0",3,NA,36,14,71,0.31,30,11,16,22,4,2,11,1,54.5,NA
"2024-2025","04/18/2025","Roberts Wesleyan","ECC","#3 Dominican (NY) @Sparkill, NY (2025 MVB ECC Tournament)","W 3-0",3,NA,40,16,85,0.282,37,4,15,18,1,3,11,NA,52.5,NA
"2024-2025","04/19/2025","Roberts Wesleyan","ECC","@#1 St. Thomas Aquinas 2025 MVB ECC Tournament","L 0-3",3,NA,32,24,85,0.094,32,2,14,17,NA,NA,6,2,37,NA
"2024-2025","04/25/2025","Roberts Wesleyan","ECC","Jessup  @Elgin, IL","L 1-3",4,NA,36,21,94,0.16,32,7,21,20,5,5,4,2,50,NA
"2024-2025","04/26/2025","Roberts Wesleyan","ECC","Jessup  @Elgin, IL","L 0-3",3,NA,27,24,88,0.034,26,5,17,20,4,NA,8,NA,36,NA
"2024-2025","01/10/2025","St. Thomas Aquinas","ECC","@ BYU","L 0-3",3,NA,18,13,63,0.079,15,1,10,18,10,3,4,1,24,NA
"2024-2025","01/11/2025","St. Thomas Aquinas","ECC","@ BYU","L 0-3",3,NA,27,17,62,0.161,25,2,8,10,8,NA,4,2,31,NA
"2024-2025","01/17/2025","St. Thomas Aquinas","ECC","Barry","W 3-1",4,NA,47,24,106,0.217,44,7,12,41,6,3,18,NA,66,NA
"2024-2025","01/18/2025","St. Thomas Aquinas","ECC","@ Harvard","L 0-3",3,NA,27,16,84,0.131,25,3,13,24,6,NA,13,1,36.5,NA
"2024-2025","01/24/2025","St. Thomas Aquinas","ECC","Edward Waters","W 3-1",4,NA,53,16,112,0.33,51,5,16,39,2,4,15,3,69.5,NA
"2024-2025","01/25/2025","St. Thomas Aquinas","ECC","Edward Waters","W 3-0",3,NA,31,15,80,0.2,30,7,14,35,NA,1,14,1,46,NA
"2024-2025","01/31/2025","St. Thomas Aquinas","ECC","@ George Mason","L 0-3",3,NA,26,18,71,0.113,24,2,11,25,10,1,9,NA,33.5,NA
"2024-2025","02/01/2025","St. Thomas Aquinas","ECC","CSUN @Fairfax, VA","L 0-3",3,NA,23,22,79,0.013,20,2,10,24,7,NA,8,NA,29,1
"2024-2025","02/08/2025","St. Thomas Aquinas","ECC","LIU","L 1-3",4,NA,45,30,139,0.108,44,3,13,55,8,NA,14,NA,55,NA
"2024-2025","02/14/2025","St. Thomas Aquinas","ECC","D'Youville","W 3-0",3,NA,43,20,102,0.225,39,5,7,37,1,1,12,1,55,NA
"2024-2025","02/15/2025","St. Thomas Aquinas","ECC","Daemen","W 3-0",3,NA,36,6,56,0.536,33,7,11,18,4,1,6,NA,47,NA
"2024-2025","02/18/2025","St. Thomas Aquinas","ECC","@ LIU","W 3-2",5,NA,49,17,127,0.252,46,9,10,39,5,7,12,4,71,NA
"2024-2025","02/22/2025","St. Thomas Aquinas","ECC","Roberts Wesleyan","W 3-0",3,NA,36,13,77,0.299,34,3,14,27,2,3,12,2,48,NA
"2024-2025","02/28/2025","St. Thomas Aquinas","ECC","FDU","W 3-0",3,NA,44,13,96,0.323,43,5,14,28,2,3,8,NA,56,NA
"2024-2025","03/01/2025","St. Thomas Aquinas","ECC","American Int'l","W 3-0",3,NA,37,10,77,0.351,34,5,6,25,4,6,10,3,53,NA
"2024-2025","03/11/2025","St. Thomas Aquinas","ECC","NJIT","W 3-2",5,NA,63,28,134,0.261,62,3,20,40,3,1,NA,1,81,NA
"2024-2025","03/14/2025","St. Thomas Aquinas","ECC","Merrimack","L 0-3",3,NA,28,12,77,0.208,26,NA,17,21,4,NA,6,1,31,NA
"2024-2025","03/16/2025","St. Thomas Aquinas","ECC","@ Dominican (NY)","W 3-0",3,NA,42,13,88,0.33,40,3,14,36,3,3,10,NA,53,NA
"2024-2025","03/22/2025","St. Thomas Aquinas","ECC","@ Sacred Heart","L 2-3",5,NA,50,20,124,0.242,48,8,15,44,NA,4,23,NA,73.5,NA
"2024-2025","03/28/2025","St. Thomas Aquinas","ECC","@ Merrimack","L 0-3",3,NA,39,12,82,0.329,38,3,15,29,5,1,2,NA,44,NA
"2024-2025","03/29/2025","St. Thomas Aquinas","ECC","@ American Int'l","W 3-0",3,NA,36,14,89,0.247,31,3,10,33,NA,2,12,NA,47,NA
"2024-2025","04/05/2025","St. Thomas Aquinas","ECC","@ Roberts Wesleyan","W 3-0",3,NA,37,10,84,0.321,33,2,6,42,2,1,12,NA,46,NA
"2024-2025","04/12/2025","St. Thomas Aquinas","ECC","Dominican (NY)","W 3-0",3,NA,42,22,90,0.222,37,5,15,29,NA,1,19,1,57.5,2
"2024-2025","04/18/2025","St. Thomas Aquinas","ECC","#4 American Int'l 2025 MVB ECC Tournament","W 3-0",3,NA,38,4,61,NA,35,4,12,25,NA,2,20,1,54,NA
"2024-2025","04/19/2025","St. Thomas Aquinas","ECC","#2 Roberts Wesleyan 2025 MVB ECC Tournament","W 3-0",3,NA,37,5,61,0.525,36,NA,9,22,2,2,10,1,44,NA
"2024-2025","01/07/2025","Charleston (WV)","EIVA","Catawba","W 3-0",3,NA,38,13,71,0.352,37,6,19,25,3,3,12,NA,53,NA
"2024-2025","01/11/2025","Charleston (WV)","EIVA","@ Queens (NC)","L 1-3",4,NA,45,28,110,0.155,39,2,13,39,4,1,2,2,49,NA
"2024-2025","01/12/2025","Charleston (WV)","EIVA","@ Queens (NC)","L 2-3",5,NA,60,23,144,0.257,56,2,20,45,4,1,11,NA,68.5,NA
"2024-2025","01/17/2025","Charleston (WV)","EIVA","Lincoln Memorial","L 0-3",3,NA,37,22,96,0.156,35,NA,13,21,NA,1,NA,NA,38,NA
"2024-2025","01/18/2025","Charleston (WV)","EIVA","Lincoln Memorial","L 1-3",4,NA,52,28,135,0.178,50,2,16,41,5,4,9,NA,62.5,NA
"2024-2025","01/25/2025","Charleston (WV)","EIVA","@ McKendree","L 0-3",3,NA,35,18,82,0.207,33,2,9,28,2,1,8,NA,42,1
"2024-2025","01/26/2025","Charleston (WV)","EIVA","@ Lindenwood","L 0-3",3,NA,26,15,66,0.167,25,NA,12,17,7,1,NA,NA,27,NA
"2024-2025","01/31/2025","Charleston (WV)","EIVA","King (TN)","W 3-0",3,NA,35,12,70,0.329,33,8,13,27,3,2,6,NA,48,NA
"2024-2025","02/01/2025","Charleston (WV)","EIVA","King (TN)","W 3-0",3,NA,48,12,83,0.434,47,5,11,30,4,3,5,1,58.5,NA
"2024-2025","02/08/2025","Charleston (WV)","EIVA","@ Sacred Heart","W 3-0",3,NA,40,14,81,0.321,40,5,13,35,2,1,10,NA,51,NA
"2024-2025","02/09/2025","Charleston (WV)","EIVA","@ Sacred Heart","W 3-1",4,NA,57,23,113,0.301,57,7,14,38,2,2,14,1,73,NA
"2024-2025","02/21/2025","Charleston (WV)","EIVA","Princeton","W 3-1",4,NA,52,17,124,0.282,51,6,13,36,7,4,3,1,63.5,NA
"2024-2025","02/22/2025","Charleston (WV)","EIVA","Princeton","L 1-3",4,NA,44,27,120,0.142,44,3,11,33,6,6,2,NA,54,NA
"2024-2025","02/28/2025","Charleston (WV)","EIVA","LIU @Loretto, PA","L 0-3",3,NA,34,20,88,0.159,34,1,12,31,8,NA,NA,1,35,NA
"2024-2025","03/01/2025","Charleston (WV)","EIVA","@ Saint Francis","L 2-3",5,NA,52,24,135,0.207,49,1,8,39,6,1,8,NA,58,NA
"2024-2025","03/08/2025","Charleston (WV)","EIVA","Harvard","L 2-3",5,NA,54,25,144,0.201,52,6,11,48,4,5,NA,NA,65,NA
"2024-2025","03/09/2025","Charleston (WV)","EIVA","Harvard","W 3-1",4,NA,50,19,113,0.274,49,7,10,35,6,11,8,NA,72,NA
"2024-2025","03/14/2025","Charleston (WV)","EIVA","Tusculum","W 3-0",3,NA,48,14,95,0.358,44,4,13,30,5,6,NA,NA,58,NA
"2024-2025","03/15/2025","Charleston (WV)","EIVA","Tusculum","L 2-3",5,NA,67,21,128,0.359,59,7,10,40,4,5,4,NA,81,NA
"2024-2025","03/18/2025","Charleston (WV)","EIVA","Wittenberg","W 3-0",3,NA,40,10,70,0.429,38,8,8,29,2,5,4,NA,55,NA
"2024-2025","03/22/2025","Charleston (WV)","EIVA","Thomas More","W 3-0",3,NA,45,15,89,0.337,42,3,12,36,1,3,4,1,53,NA
"2024-2025","03/28/2025","Charleston (WV)","EIVA","@ Penn St.","L 0-3",3,NA,35,17,78,0.231,35,3,15,20,5,NA,2,NA,39,NA
"2024-2025","03/29/2025","Charleston (WV)","EIVA","@ Penn St.","W 3-1",4,NA,NA,20,138,0.384,NA,4,9,46,7,1,17,1,86.5,NA
"2024-2025","04/04/2025","Charleston (WV)","EIVA","NJIT","L 1-3",4,NA,48,20,118,0.237,45,4,18,39,5,NA,4,NA,54,NA
"2024-2025","04/05/2025","Charleston (WV)","EIVA","NJIT","L 0-3",3,NA,44,26,107,0.168,42,1,10,29,1,3,7,NA,51.5,NA
"2024-2025","04/10/2025","Charleston (WV)","EIVA","@ Thomas More","W 3-0",3,NA,34,17,82,0.207,28,7,6,24,4,NA,16,NA,49,NA
"2024-2025","04/18/2025","Charleston (WV)","EIVA","@ George Mason","L 0-3",3,NA,37,15,85,0.259,36,5,8,20,9,4,2,NA,47,NA
"2024-2025","04/19/2025","Charleston (WV)","EIVA","@ George Mason","L 1-3",4,NA,48,25,103,0.223,45,5,12,31,4,6,7,NA,62.5,NA
"2024-2025","04/23/2025","Charleston (WV)","EIVA","#4 George Mason @Princeton, NJ (2025 MVB EIVA Tournament)","L 0-3",3,NA,37,16,74,0.284,35,3,12,22,9,NA,12,3,46,NA
"2024-2025","01/14/2025","George Mason","EIVA","@ UC San Diego","L 0-3",3,NA,18,24,67,-0.09,18,2,11,17,5,2,4,2,24,NA
"2024-2025","01/17/2025","George Mason","EIVA","@ Grand Canyon","L 0-3",3,NA,32,16,85,0.188,32,3,15,19,3,1,4,1,38,NA
"2024-2025","01/18/2025","George Mason","EIVA","@ Grand Canyon","L 1-3",4,NA,38,12,95,0.274,38,3,22,22,9,1,16,NA,50,NA
"2024-2025","01/23/2025","George Mason","EIVA","Queens (NC)","W 3-1",4,NA,54,22,112,0.286,53,6,13,35,5,9,NA,NA,69,NA
"2024-2025","01/24/2025","George Mason","EIVA","King (TN)","W 3-0",3,NA,37,12,75,0.333,32,7,13,31,3,NA,15,NA,51.5,NA
"2024-2025","01/25/2025","George Mason","EIVA","King (TN)","W 3-0",3,NA,41,9,79,0.405,38,8,13,27,3,1,15,NA,57.5,1
