"team","Season","Date","Team","Conference","Opponent Team","Opponent Conference","Location","Number","Player","P","S","MS","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","TB","PTS","BHE"
"Milwaukee","2021-2022",2021-01-25,"Milwaukee","Horizon","Wright St.","Horizon","Home",1,"Jenna Miller","MB",3,0,3,4,13,-0.077,0,0,0,1,0,0,1,2,2.5,3.5,0
"Milwaukee","2021-2022",2021-01-25,"Milwaukee","Horizon","Wright St.","Horizon","Home",6,"Ari Miller","MB",3,0,7,3,15,0.267,0,2,3,2,0,2,1,0,2.5,11.5,0
"Milwaukee","2021-2022",2021-01-25,"Milwaukee","Horizon","Wright St.","Horizon","Home",7,"Lauren Spaulding","DS",3,0,0,0,0,0,1,1,2,11,1,0,0,0,0,1,0
"Milwaukee","2021-2022",2021-01-25,"Milwaukee","Horizon","Wright St.","Horizon","Home",13,"Rylie Vaughn","S",3,0,0,1,4,-0.25,12,0,1,7,0,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-01-26,"Milwaukee","Horizon","Wright St.","Horizon","Home",8,"Kaley Blake","S",3,0,1,0,3,0.333,12,1,1,3,0,0,0,0,0,2,0
"Milwaukee","2021-2022",2021-01-26,"Milwaukee","Horizon","Wright St.","Horizon","Home",11,"Kleja Cerniauskaite","MB",3,0,5,2,10,0.3,0,0,0,2,0,0,1,0,0.5,5.5,0
"Milwaukee","2021-2022",2021-01-26,"Milwaukee","Horizon","Wright St.","Horizon","Home",12,"Jess Grabowski","DS",3,0,0,0,0,0,1,0,3,15,0,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-01-26,"Milwaukee","Horizon","Wright St.","Horizon","Home",4,"Carmen Heilemann","MB",3,0,3,8,23,-0.217,0,0,0,2,0,0,0,0,0,3,0
"Milwaukee","2021-2022",2021-01-26,"Milwaukee","Horizon","Wright St.","Horizon","Home",17,"Mati Jakscht","DS",2,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1
"Milwaukee","2021-2022",2021-01-26,"Milwaukee","Horizon","Wright St.","Horizon","Home",16,"Abby Koenen","OH",3,0,6,7,34,-0.029,0,0,0,0,1,0,0,0,0,6,0
"Milwaukee","2021-2022",2021-01-26,"Milwaukee","Horizon","Wright St.","Horizon","Home",10,"Emma Loveall","OH",3,0,2,6,19,-0.211,1,0,2,12,4,0,0,0,0,2,0
"Milwaukee","2021-2022",2021-01-26,"Milwaukee","Horizon","Wright St.","Horizon","Home",6,"Ari Miller","MB",3,0,8,1,18,0.389,1,1,2,4,0,0,1,0,0.5,9.5,0
"Milwaukee","2021-2022",2021-01-26,"Milwaukee","Horizon","Wright St.","Horizon","Home",1,"Jenna Miller","MB",3,0,3,3,12,0,0,0,0,0,0,0,0,0,0,3,0
"Milwaukee","2021-2022",2021-01-26,"Milwaukee","Horizon","Wright St.","Horizon","Home",7,"Lauren Spaulding","DS",3,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-01-26,"Milwaukee","Horizon","Wright St.","Horizon","Home",13,"Rylie Vaughn","S",3,0,0,0,0,0,10,2,1,7,0,0,0,0,0,2,0
"Milwaukee","2021-2022",2021-02-22,"Milwaukee","Horizon","UIC","Horizon","Home",8,"Kaley Blake","S",4,0,0,0,1,0,20,0,0,14,0,0,0,0,0,0,1
"Milwaukee","2021-2022",2021-02-22,"Milwaukee","Horizon","UIC","Horizon","Home",11,"Kleja Cerniauskaite","MB",4,0,10,3,25,0.28,0,0,0,2,1,0,3,0,1.5,11.5,0
"Milwaukee","2021-2022",2021-02-22,"Milwaukee","Horizon","UIC","Horizon","Home",12,"Jess Grabowski","DS",4,0,0,0,0,0,5,3,1,26,2,0,0,0,0,3,0
"Milwaukee","2021-2022",2021-02-22,"Milwaukee","Horizon","UIC","Horizon","Home",4,"Carmen Heilemann","MB",4,0,15,5,28,0.357,0,0,0,1,0,0,2,0,1,16,0
"Milwaukee","2021-2022",2021-02-22,"Milwaukee","Horizon","UIC","Horizon","Home",17,"Mati Jakscht","DS",4,0,0,0,0,0,6,0,1,13,3,0,0,0,0,0,1
"Milwaukee","2021-2022",2021-02-22,"Milwaukee","Horizon","UIC","Horizon","Home",16,"Abby Koenen","OH",4,0,8,6,52,0.038,1,1,1,8,2,0,0,0,0,9,1
"Milwaukee","2021-2022",2021-02-22,"Milwaukee","Horizon","UIC","Horizon","Home",10,"Emma Loveall","OH",4,0,5,2,12,0.25,0,0,0,4,0,0,0,0,0,5,0
"Milwaukee","2021-2022",2021-02-22,"Milwaukee","Horizon","UIC","Horizon","Home",6,"Ari Miller","MB",4,0,10,2,28,0.286,0,0,0,6,0,5,2,0,6,16,0
"Milwaukee","2021-2022",2021-02-22,"Milwaukee","Horizon","UIC","Horizon","Home",1,"Jenna Miller","MB",4,0,4,2,14,0.143,0,3,0,2,0,0,3,0,1.5,8.5,0
"Milwaukee","2021-2022",2021-02-22,"Milwaukee","Horizon","UIC","Horizon","Home",13,"Rylie Vaughn","S",4,0,0,0,0,0,16,1,0,19,0,0,0,0,0,1,1
"Milwaukee","2021-2022",2021-02-23,"Milwaukee","Horizon","UIC","Horizon","Home",8,"Kaley Blake","S",4,0,0,0,2,0,22,2,0,12,0,0,0,0,0,2,1
"Milwaukee","2021-2022",2021-02-23,"Milwaukee","Horizon","UIC","Horizon","Home",11,"Kleja Cerniauskaite","MB",4,0,6,2,20,0.2,0,0,0,2,0,0,2,2,3,7,0
"Milwaukee","2021-2022",2021-02-23,"Milwaukee","Horizon","UIC","Horizon","Home",12,"Jess Grabowski","DS",4,0,0,0,2,0,2,0,0,15,0,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-02-23,"Milwaukee","Horizon","UIC","Horizon","Home",4,"Carmen Heilemann","MB",4,0,12,7,23,0.217,0,0,0,5,0,0,0,0,0,12,0
"Milwaukee","2021-2022",2021-02-23,"Milwaukee","Horizon","UIC","Horizon","Home",17,"Mati Jakscht","DS",4,0,0,0,0,0,3,1,0,8,1,0,0,0,0,1,1
"Milwaukee","2021-2022",2021-02-23,"Milwaukee","Horizon","UIC","Horizon","Home",16,"Abby Koenen","OH",4,0,16,6,47,0.213,1,1,1,6,3,0,1,0,0.5,17.5,0
"Milwaukee","2021-2022",2021-02-23,"Milwaukee","Horizon","UIC","Horizon","Home",10,"Emma Loveall","OH",4,0,8,2,20,0.3,0,0,0,1,0,0,1,0,0.5,8.5,0
"Milwaukee","2021-2022",2021-02-23,"Milwaukee","Horizon","UIC","Horizon","Home",6,"Ari Miller","MB",4,0,10,3,29,0.241,0,0,0,4,0,1,3,1,3.5,12.5,0
"Milwaukee","2021-2022",2021-02-23,"Milwaukee","Horizon","UIC","Horizon","Home",1,"Jenna Miller","MB",4,0,3,3,14,0,0,0,2,1,0,0,1,0,0.5,3.5,0
"Milwaukee","2021-2022",2021-02-23,"Milwaukee","Horizon","UIC","Horizon","Home",13,"Rylie Vaughn","S",4,0,0,0,0,0,24,1,1,14,0,0,0,0,0,1,0
"Milwaukee","2021-2022",2021-03-08,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",8,"Kaley Blake","S",4,0,1,1,3,0,23,0,2,10,0,0,0,0,0,1,1
"Milwaukee","2021-2022",2021-03-08,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",11,"Kleja Cerniauskaite","MB",4,0,5,3,17,0.118,0,0,0,1,0,0,0,0,0,5,0
"Milwaukee","2021-2022",2021-03-08,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",12,"Jess Grabowski","DS",4,0,0,0,0,0,4,0,4,27,1,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-03-08,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",4,"Carmen Heilemann","MB",4,0,7,6,27,0.037,2,0,0,7,0,0,0,0,0,7,0
"Milwaukee","2021-2022",2021-03-08,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",17,"Mati Jakscht","DS",4,0,1,0,1,1,2,0,1,17,1,0,0,0,0,1,0
"Milwaukee","2021-2022",2021-03-08,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",16,"Abby Koenen","OH",4,0,17,9,56,0.143,0,0,2,9,1,0,2,0,1,18,0
"Milwaukee","2021-2022",2021-03-08,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",10,"Emma Loveall","OH",4,0,10,5,23,0.217,1,1,1,3,0,0,1,2,2.5,11.5,0
"Milwaukee","2021-2022",2021-03-08,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",6,"Ari Miller","MB",4,0,14,4,37,0.27,1,0,0,0,0,0,1,0,0.5,14.5,0
"Milwaukee","2021-2022",2021-03-08,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",1,"Jenna Miller","MB",4,0,5,1,13,0.308,0,1,1,0,0,1,2,0,2,8,0
"Milwaukee","2021-2022",2021-03-08,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",15,"Sarah Schrader","OH",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-03-08,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",13,"Rylie Vaughn","S",4,0,0,1,3,-0.333,20,1,0,10,0,0,0,0,0,1,0
"Milwaukee","2021-2022",2021-03-09,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",8,"Kaley Blake","S",3,0,0,0,1,0,17,1,1,6,0,0,0,0,0,1,0
"Milwaukee","2021-2022",2021-03-09,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",11,"Kleja Cerniauskaite","MB",3,0,7,2,18,0.278,0,0,0,3,0,0,0,0,0,7,0
"Milwaukee","2021-2022",2021-03-09,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",12,"Jess Grabowski","DS",3,0,0,0,0,0,2,0,1,10,1,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-03-09,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",4,"Carmen Heilemann","MB",3,0,6,5,22,0.045,2,0,0,2,0,0,1,0,0.5,6.5,0
"Milwaukee","2021-2022",2021-03-09,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",17,"Mati Jakscht","DS",3,0,0,0,0,0,2,0,1,11,2,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-03-09,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",16,"Abby Koenen","OH",3,0,10,4,36,0.167,0,0,1,9,3,0,0,0,0,10,0
"Milwaukee","2021-2022",2021-03-09,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",10,"Emma Loveall","OH",3,0,5,2,15,0.2,0,0,0,2,0,0,0,0,0,5,0
"Milwaukee","2021-2022",2021-03-09,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",6,"Ari Miller","MB",3,0,9,3,23,0.261,0,0,2,0,0,0,1,0,0.5,9.5,0
"Milwaukee","2021-2022",2021-03-09,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",1,"Jenna Miller","MB",3,0,2,1,10,0.1,0,0,0,1,0,1,0,1,2,3,0
"Milwaukee","2021-2022",2021-03-09,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",15,"Sarah Schrader","OH",2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-03-09,"Milwaukee","Horizon","Northern Ky.","Horizon","Away",13,"Rylie Vaughn","S",3,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-03-15,"Milwaukee","Horizon","Oakland","Horizon","Home",8,"Kaley Blake","S",3,0,0,0,1,0,17,0,2,7,0,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-03-15,"Milwaukee","Horizon","Oakland","Horizon","Home",11,"Kleja Cerniauskaite","MB",3,0,18,5,33,0.394,0,0,0,2,0,0,1,0,0.5,18.5,0
"Milwaukee","2021-2022",2021-03-15,"Milwaukee","Horizon","Oakland","Horizon","Home",12,"Jess Grabowski","DS",3,0,0,0,0,0,7,0,0,14,0,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-03-15,"Milwaukee","Horizon","Oakland","Horizon","Home",4,"Carmen Heilemann","MB",3,0,5,5,20,0,1,0,0,2,0,0,0,0,0,5,0
"Milwaukee","2021-2022",2021-03-15,"Milwaukee","Horizon","Oakland","Horizon","Home",17,"Mati Jakscht","DS",3,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-03-15,"Milwaukee","Horizon","Oakland","Horizon","Home",16,"Abby Koenen","OH",3,0,9,4,27,0.185,0,0,0,1,0,0,0,0,0,9,0
"Milwaukee","2021-2022",2021-03-15,"Milwaukee","Horizon","Oakland","Horizon","Home",1,"Jenna Miller","MB",3,0,2,4,9,-0.222,0,0,0,1,0,0,1,0,0.5,2.5,0
"Milwaukee","2021-2022",2021-03-15,"Milwaukee","Horizon","Oakland","Horizon","Home",6,"Ari Miller","MB",3,0,16,1,30,0.5,0,0,1,2,0,4,0,1,5,20,0
"Milwaukee","2021-2022",2021-03-15,"Milwaukee","Horizon","Oakland","Horizon","Home",15,"Sarah Schrader","OH",3,0,2,4,14,-0.143,3,3,0,7,3,0,0,0,0,5,0
"Milwaukee","2021-2022",2021-03-15,"Milwaukee","Horizon","Oakland","Horizon","Home",13,"Rylie Vaughn","S",3,0,0,0,0,0,22,1,2,18,0,0,0,0,0,1,0
"Milwaukee","2021-2022",2021-03-16,"Milwaukee","Horizon","Oakland","Horizon","Home",8,"Kaley Blake","S",3,0,0,0,1,0,21,0,1,10,0,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-03-16,"Milwaukee","Horizon","Oakland","Horizon","Home",11,"Kleja Cerniauskaite","MB",3,0,14,3,28,0.393,0,0,0,1,0,0,1,0,0.5,14.5,0
"Milwaukee","2021-2022",2021-03-16,"Milwaukee","Horizon","Oakland","Horizon","Home",12,"Jess Grabowski","DS",3,0,0,0,0,0,5,0,1,14,0,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-03-16,"Milwaukee","Horizon","Oakland","Horizon","Home",4,"Carmen Heilemann","MB",3,0,15,3,26,0.462,0,0,0,0,0,0,1,0,0.5,15.5,0
"Milwaukee","2021-2022",2021-03-16,"Milwaukee","Horizon","Oakland","Horizon","Home",17,"Mati Jakscht","DS",3,0,1,0,1,1,0,2,1,4,1,0,0,0,0,3,0
"Milwaukee","2021-2022",2021-03-16,"Milwaukee","Horizon","Oakland","Horizon","Home",16,"Abby Koenen","OH",3,0,4,4,25,0,0,0,0,5,0,0,1,0,0.5,4.5,0
"Milwaukee","2021-2022",2021-03-16,"Milwaukee","Horizon","Oakland","Horizon","Home",6,"Ari Miller","MB",3,0,7,2,20,0.25,0,2,2,1,0,1,0,1,2,10,0
"Milwaukee","2021-2022",2021-03-16,"Milwaukee","Horizon","Oakland","Horizon","Home",1,"Jenna Miller","MB",3,0,7,1,12,0.5,0,0,0,0,0,0,3,0,1.5,8.5,0
"Milwaukee","2021-2022",2021-03-16,"Milwaukee","Horizon","Oakland","Horizon","Home",15,"Sarah Schrader","OH",3,0,1,3,11,-0.182,0,1,0,13,2,0,0,0,0,2,0
"Milwaukee","2021-2022",2021-03-16,"Milwaukee","Horizon","Oakland","Horizon","Home",13,"Rylie Vaughn","S",3,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",8,"Kaley Blake","S",3,0,0,0,1,0,23,0,0,10,0,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",11,"Kleja Cerniauskaite","MB",3,0,9,2,24,0.292,0,0,0,1,0,0,3,0,1.5,10.5,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",12,"Jess Grabowski","DS",3,0,0,0,3,0,4,1,0,23,3,0,0,0,0,1,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",4,"Carmen Heilemann","MB",3,0,15,4,30,0.367,1,0,0,3,0,0,0,0,0,15,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",17,"Mati Jakscht","DS",3,0,0,0,0,0,0,1,0,6,2,0,0,0,0,1,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",16,"Abby Koenen","OH",3,0,9,4,31,0.161,0,0,0,1,0,0,2,1,2,10,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",6,"Ari Miller","MB",3,0,11,5,27,0.222,0,1,0,2,0,0,4,1,3,14,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",1,"Jenna Miller","MB",3,0,5,1,11,0.364,0,0,0,1,0,0,3,0,1.5,6.5,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",15,"Sarah Schrader","OH",3,0,1,2,14,-0.071,2,0,0,8,1,0,2,0,1,2,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",13,"Rylie Vaughn","S",3,0,0,0,1,0,15,0,0,20,0,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",8,"Kaley Blake","S",4,0,0,0,1,0,23,0,1,9,0,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",11,"Kleja Cerniauskaite","MB",4,0,9,4,33,0.152,0,0,0,1,0,0,4,1,3,11,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",12,"Jess Grabowski","DS",4,0,0,0,3,0,2,1,1,24,1,0,0,0,0,1,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",4,"Carmen Heilemann","MB",4,0,11,6,27,0.185,0,0,0,1,0,0,1,0,0.5,11.5,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",17,"Mati Jakscht","DS",4,0,0,0,5,0,1,0,0,6,0,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",16,"Abby Koenen","OH",4,0,12,8,38,0.105,0,0,0,4,0,0,1,0,0.5,12.5,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",10,"Emma Loveall","OH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",6,"Ari Miller","MB",4,0,19,5,36,0.389,0,1,3,2,0,0,5,0,2.5,22.5,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",1,"Jenna Miller","MB",4,0,3,3,14,0,1,0,0,3,0,0,2,0,1,4,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",15,"Sarah Schrader","OH",4,0,2,6,24,-0.167,1,2,1,19,2,0,1,0,0.5,4.5,0
"Milwaukee","2021-2022",2021-03-22,"Milwaukee","Horizon","Purdue Fort Wayne","Horizon","Away",13,"Rylie Vaughn","S",4,0,1,0,2,0.5,27,0,0,18,0,0,0,0,0,1,0
"Northern Ky.","2021-2022",2021-02-01,"Northern Ky.","Horizon","Wright St.","Horizon","Away",2,"Peytton Bagwell","MB",3,0,2,1,10,0.1,0,0,0,3,0,1,1,0,1.5,3.5,0
"Northern Ky.","2021-2022",2021-02-01,"Northern Ky.","Horizon","Wright St.","Horizon","Away",4,"Reilly Briggs","OH",3,0,8,6,34,0.059,0,0,2,7,3,0,0,0,0,8,0
"Northern Ky.","2021-2022",2021-02-01,"Northern Ky.","Horizon","Wright St.","Horizon","Away",3,"Anna Brinkmann","OH",3,0,10,9,40,0.025,1,1,1,10,2,0,0,0,0,11,0
"Northern Ky.","2021-2022",2021-02-01,"Northern Ky.","Horizon","Wright St.","Horizon","Away",13,"Anna Burke","DS",3,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0
"Northern Ky.","2021-2022",2021-02-01,"Northern Ky.","Horizon","Wright St.","Horizon","Away",14,"Kaelin Gentile","OH",2,0,1,0,5,0.2,0,0,0,0,0,0,0,0,0,1,0
"Northern Ky.","2021-2022",2021-02-01,"Northern Ky.","Horizon","Wright St.","Horizon","Away",9,"Natalie Hardig","MB",1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
"Northern Ky.","2021-2022",2021-02-01,"Northern Ky.","Horizon","Wright St.","Horizon","Away",7,"Abby Kanakry","OH",3,0,11,3,31,0.258,2,1,1,4,1,0,1,0,0.5,12.5,0
"Northern Ky.","2021-2022",2021-02-01,"Northern Ky.","Horizon","Wright St.","Horizon","Away",1,"Lillian Leiner","L/DS",3,0,1,0,1,1,0,0,0,2,0,0,0,0,0,1,0
"Northern Ky.","2021-2022",2021-02-01,"Northern Ky.","Horizon","Wright St.","Horizon","Away",6,"Ashton Terrill","L/DS",3,0,0,0,0,0,4,1,0,24,1,0,0,0,0,1,0
"Northern Ky.","2021-2022",2021-02-01,"Northern Ky.","Horizon","Wright St.","Horizon","Away",5,"Miranda Wucherer","S",3,0,4,2,12,0.167,24,0,3,11,0,0,0,0,0,4,1
"Northern Ky.","2021-2022",2021-02-02,"Northern Ky.","Horizon","Wright St.","Horizon","Away",2,"Peytton Bagwell","MB",3,0,2,2,12,0,0,0,0,1,0,0,3,0,1.5,3.5,0
"Northern Ky.","2021-2022",2021-02-02,"Northern Ky.","Horizon","Wright St.","Horizon","Away",4,"Reilly Briggs","OH",3,0,10,9,41,0.024,0,0,2,3,4,0,0,0,0,10,0
"Northern Ky.","2021-2022",2021-02-02,"Northern Ky.","Horizon","Wright St.","Horizon","Away",13,"Anna Burke","DS",3,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
"Northern Ky.","2021-2022",2021-02-02,"Northern Ky.","Horizon","Wright St.","Horizon","Away",14,"Kaelin Gentile","OH",3,0,1,1,3,0,0,0,0,1,0,0,1,0,0.5,1.5,0
"Northern Ky.","2021-2022",2021-02-02,"Northern Ky.","Horizon","Wright St.","Horizon","Away",7,"Abby Kanakry","OH",3,0,5,5,24,0,0,3,3,8,0,0,2,0,1,9,0
"Northern Ky.","2021-2022",2021-02-02,"Northern Ky.","Horizon","Wright St.","Horizon","Away",1,"Lillian Leiner","L/DS",3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
"Northern Ky.","2021-2022",2021-02-02,"Northern Ky.","Horizon","Wright St.","Horizon","Away",16,"Allie Siefke","MB",3,0,1,0,3,0.333,0,0,2,0,0,0,0,0,0,1,0
"Northern Ky.","2021-2022",2021-02-02,"Northern Ky.","Horizon","Wright St.","Horizon","Away",11,"Skyy Smith","OH",3,0,3,2,20,0.05,0,0,0,4,0,1,1,0,1.5,4.5,0
"Northern Ky.","2021-2022",2021-02-02,"Northern Ky.","Horizon","Wright St.","Horizon","Away",6,"Ashton Terrill","L/DS",3,0,0,0,4,0,3,1,1,19,2,0,0,0,0,1,0
"Northern Ky.","2021-2022",2021-02-02,"Northern Ky.","Horizon","Wright St.","Horizon","Away",5,"Miranda Wucherer","S",3,0,5,3,14,0.143,19,0,0,10,0,0,1,0,0.5,5.5,0
"Northern Ky.","2021-2022",2021-02-02,"Northern Ky.","Horizon","Wright St.","Horizon","Away",8,"Katy Yopko","S",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Ky.","2021-2022",2021-02-23,"Northern Ky.","Horizon","Cincinnati","The American","Home",2,"Peytton Bagwell","MB",3,0,4,0,6,0.667,0,0,0,0,0,0,2,2,3,5,0
"Northern Ky.","2021-2022",2021-02-23,"Northern Ky.","Horizon","Cincinnati","The American","Home",4,"Reilly Briggs","OH",3,0,7,1,18,0.333,0,1,2,5,0,0,1,0,0.5,8.5,0
"Northern Ky.","2021-2022",2021-02-23,"Northern Ky.","Horizon","Cincinnati","The American","Home",3,"Anna Brinkmann","OH",3,0,18,3,34,0.441,0,4,1,8,1,0,1,0,0.5,22.5,0
"Northern Ky.","2021-2022",2021-02-23,"Northern Ky.","Horizon","Cincinnati","The American","Home",13,"Anna Burke","DS",3,0,0,0,0,0,0,0,2,7,0,0,1,0,0.5,0.5,0
"Northern Ky.","2021-2022",2021-02-23,"Northern Ky.","Horizon","Cincinnati","The American","Home",14,"Kaelin Gentile","OH",3,0,5,1,15,0.267,0,0,0,2,0,2,1,0,2.5,7.5,0
"Northern Ky.","2021-2022",2021-02-23,"Northern Ky.","Horizon","Cincinnati","The American","Home",7,"Abby Kanakry","OH",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Ky.","2021-2022",2021-02-23,"Northern Ky.","Horizon","Cincinnati","The American","Home",1,"Lillian Leiner","L/DS",2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Northern Ky.","2021-2022",2021-02-23,"Northern Ky.","Horizon","Cincinnati","The American","Home",16,"Allie Siefke","MB",3,0,3,1,7,0.286,0,0,1,1,0,0,2,0,1,4,0
"Northern Ky.","2021-2022",2021-02-23,"Northern Ky.","Horizon","Cincinnati","The American","Home",6,"Ashton Terrill","L/DS",3,0,0,0,1,0,8,0,1,5,1,0,0,0,0,0,0
"Northern Ky.","2021-2022",2021-02-23,"Northern Ky.","Horizon","Cincinnati","The American","Home",5,"Miranda Wucherer","S",3,0,8,1,17,0.412,18,1,0,4,0,0,2,0,1,10,0
"Northern Ky.","2021-2022",2021-02-23,"Northern Ky.","Horizon","Cincinnati","The American","Home",8,"Katy Yopko","S",3,0,1,0,1,1,12,0,0,9,0,0,0,0,0,1,0
"Northern Ky.","2021-2022",2021-03-01,"Northern Ky.","Horizon","Youngstown St.","Horizon","Away",2,"Peytton Bagwell","MB",2,0,0,2,3,-0.667,0,0,0,0,0,0,3,0,1.5,1.5,0
"Northern Ky.","2021-2022",2021-03-01,"Northern Ky.","Horizon","Youngstown St.","Horizon","Away",4,"Reilly Briggs","OH",3,0,5,3,16,0.125,0,0,2,1,0,0,4,0,2,7,0
"Northern Ky.","2021-2022",2021-03-01,"Northern Ky.","Horizon","Youngstown St.","Horizon","Away",3,"Anna Brinkmann","OH",3,0,9,1,25,0.32,0,1,2,9,2,0,1,1,2.5,10.5,0
"Northern Ky.","2021-2022",2021-03-01,"Northern Ky.","Horizon","Youngstown St.","Horizon","Away",13,"Anna Burke","DS",3,0,0,0,0,0,0,3,1,6,1,0,0,0,0,3,0
"Northern Ky.","2021-2022",2021-03-01,"Northern Ky.","Horizon","Youngstown St.","Horizon","Away",14,"Kaelin Gentile","OH",3,0,7,3,18,0.222,0,0,0,2,0,0,0,0,0,7,0
"Northern Ky.","2021-2022",2021-03-01,"Northern Ky.","Horizon","Youngstown St.","Horizon","Away",9,"Natalie Hardig","MB",2,0,3,1,9,0.222,0,0,0,0,0,0,3,0,1.5,4.5,0
"Northern Ky.","2021-2022",2021-03-01,"Northern Ky.","Horizon","Youngstown St.","Horizon","Away",15,"Torie Houston","S",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
