"Season","Date","Team","Conference","Opponent","Result","S","MS","Kills","Errors","Total Attacks","Hit Pct","Assists","Aces","SErr","Digs","RErr","Block Solos","Block Assists","BErr","PTS","BHE"
"2022-2023","04/14/2023","Sacred Heart","NEC","@ St. Francis Brooklyn","W 3-1",4,NA,47,17,102,0.294,44,4,16,43,3,2,6,NA,56,NA
"2022-2023","04/15/2023","Sacred Heart","NEC","@ LIU","W 3-2",5,NA,NA,26,164,0.305,NA,4,20,61,3,4,10,2,89,1
"2022-2023","04/19/2023","Sacred Heart","NEC","#5 St. Francis Brooklyn 2023 NEC MVB Tournament","W 3-0",3,NA,44,9,85,0.412,43,4,5,32,4,3,12,1,57,NA
"2022-2023","04/20/2023","Sacred Heart","NEC","@#1 Saint Francis 2023 NEC MVB Tournament","L 0-3",3,NA,33,14,74,0.257,31,1,7,27,3,2,4,2,38,NA
"2022-2023","01/06/2023","Saint Francis","NEC","@ Stanford","L 1-3",4,NA,40,15,96,0.26,36,1,22,27,10,2,9,1,47.5,1
"2022-2023","01/07/2023","Saint Francis","NEC","@ Stanford","L 2-3",5,NA,54,22,113,0.283,53,6,21,35,5,1,19,NA,70.5,NA
"2022-2023","01/18/2023","Saint Francis","NEC","@ Hawaii","L 0-3",3,NA,34,19,85,0.176,32,3,10,16,8,3,8,3,44,NA
"2022-2023","01/20/2023","Saint Francis","NEC","@ Hawaii","L 0-3",3,NA,34,12,87,0.253,31,3,10,30,9,NA,6,2,40,NA
"2022-2023","01/27/2023","Saint Francis","NEC","McKendree @Cambridge, MA","L 1-3",4,NA,45,17,104,0.269,42,7,23,27,5,NA,10,NA,57,1
"2022-2023","01/28/2023","Saint Francis","NEC","North Greenville @Cambridge, MA","L 2-3",5,NA,62,25,155,0.239,54,6,25,46,10,2,10,NA,75,NA
"2022-2023","02/03/2023","Saint Francis","NEC","@ NJIT","L 0-3",3,NA,31,14,86,0.198,26,4,13,29,4,NA,9,NA,39.5,NA
"2022-2023","02/04/2023","Saint Francis","NEC","Alderson Broaddus","W 3-0",3,NA,41,5,70,0.514,38,9,19,25,3,1,4,NA,53,1
"2022-2023","02/10/2023","Saint Francis","NEC","@ FDU","W 3-0",3,NA,43,13,87,0.345,36,5,13,27,NA,3,6,NA,54,NA
"2022-2023","02/11/2023","Saint Francis","NEC","Penn St.","L 2-3",5,NA,50,24,135,0.193,46,4,26,36,5,1,22,1,66,NA
"2022-2023","02/18/2023","Saint Francis","NEC","@ LIU","L 2-3",5,NA,71,31,166,0.241,64,8,24,46,3,2,12,3,87,NA
"2022-2023","02/24/2023","Saint Francis","NEC","Sacred Heart","W 3-0",3,NA,37,5,75,0.427,28,3,16,30,4,1,14,NA,48,1
"2022-2023","02/25/2023","Saint Francis","NEC","Merrimack","W 3-0",3,NA,30,11,63,0.302,28,7,17,21,1,2,8,2,43,NA
"2022-2023","03/09/2023","Saint Francis","NEC","St. Francis Brooklyn","L 0-3",3,NA,24,15,88,0.102,22,2,16,27,5,1,3,1,28.5,NA
"2022-2023","03/10/2023","Saint Francis","NEC","FDU","W 3-0",3,NA,36,12,82,0.293,33,7,13,27,2,1,8,NA,48,NA
"2022-2023","03/16/2023","Saint Francis","NEC","NJIT @Charlotte, NC","W 3-1",4,NA,47,17,97,0.309,39,6,27,25,1,2,16,2,63,NA
"2022-2023","03/16/2023","Saint Francis","NEC","@ Queens (NC)","W 3-1",4,NA,48,17,121,0.256,43,10,24,40,5,5,6,2,66,1
"2022-2023","03/18/2023","Saint Francis","NEC","@ Penn St.","L 0-3",3,NA,23,16,83,0.084,22,3,18,28,6,2,10,2,33,NA
"2022-2023","03/24/2023","Saint Francis","NEC","@ D'Youville","W 3-0",3,NA,32,11,59,0.356,30,6,13,25,3,3,16,1,49,NA
"2022-2023","03/25/2023","Saint Francis","NEC","@ Daemen","W 3-2",5,NA,56,28,145,0.193,50,9,21,45,3,9,2,1,75,1
"2022-2023","03/31/2023","Saint Francis","NEC","@ Sacred Heart","W 3-0",3,NA,32,6,66,0.394,29,7,14,19,NA,3,12,NA,48,NA
"2022-2023","04/01/2023","Saint Francis","NEC","@ Merrimack","W 3-1",4,NA,55,13,114,0.368,52,4,24,53,6,5,2,4,65,NA
"2022-2023","04/07/2023","Saint Francis","NEC","St. Francis Brooklyn","W 3-0",3,NA,40,12,84,0.333,36,8,17,22,1,NA,8,NA,52,NA
"2022-2023","04/08/2023","Saint Francis","NEC","LIU","W 3-0",3,NA,48,10,81,0.469,47,3,14,27,4,2,6,NA,56,NA
"2022-2023","04/14/2023","Saint Francis","NEC","D'Youville","W 3-0",3,NA,32,14,65,0.277,29,6,17,30,NA,1,14,NA,46,NA
"2022-2023","04/15/2023","Saint Francis","NEC","Daemen","W 3-1",4,NA,60,17,119,0.361,54,5,19,36,5,1,14,NA,73,NA
"2022-2023","04/20/2023","Saint Francis","NEC","#4 Sacred Heart 2023 NEC MVB Tournament","W 3-0",3,NA,50,9,89,0.461,44,3,19,22,1,2,14,5,62,NA
"2022-2023","04/22/2023","Saint Francis","NEC","#3 LIU 2023 NEC MVB Tournament","L 0-3",3,NA,42,15,91,0.297,41,NA,17,26,2,3,4,5,47,NA
"2022-2023","01/06/2023","St. Francis Brooklyn","NEC","Belmont Abbey @Atlantic City, NJ","W 3-0",3,NA,36,11,79,0.316,31,7,20,27,3,1,4,NA,46,NA
"2022-2023","01/07/2023","St. Francis Brooklyn","NEC","Eastern Nazarene @Atlantic City, NJ","W 3-0",3,NA,33,13,78,0.256,30,14,11,30,3,NA,6,4,50,NA
"2022-2023","01/07/2023","St. Francis Brooklyn","NEC","American Int'l @Atlantic City, NJ","W 3-0",3,NA,36,2,57,NA,33,5,15,25,4,1,6,1,45,NA
"2022-2023","01/11/2023","St. Francis Brooklyn","NEC","@ Springfield","L 0-3",3,NA,25,17,76,0.105,23,8,17,20,7,1,8,2,38,NA
"2022-2023","01/21/2023","St. Francis Brooklyn","NEC","@ NJIT","L 1-3",4,NA,52,27,130,0.192,47,5,21,36,3,1,13,NA,64.5,1
"2022-2023","01/27/2023","St. Francis Brooklyn","NEC","@ Lewis","L 0-3",3,NA,28,22,78,0.077,28,2,11,20,8,1,5,NA,33.5,NA
"2022-2023","01/28/2023","St. Francis Brooklyn","NEC","@ Loyola Chicago","L 0-3",3,NA,31,22,83,0.108,27,3,6,28,7,1,4,2,37,NA
"2022-2023","02/11/2023","St. Francis Brooklyn","NEC","@ Princeton","L 0-3",3,NA,30,18,71,0.169,27,5,16,18,12,3,9,1,42.5,NA
"2022-2023","02/18/2023","St. Francis Brooklyn","NEC","FDU","W 3-1",4,NA,53,16,116,0.319,48,5,19,32,3,6,6,5,67,NA
"2022-2023","02/25/2023","St. Francis Brooklyn","NEC","@ D'Youville","W 3-0",3,NA,42,15,89,0.303,41,4,13,36,4,2,16,2,56,NA
"2022-2023","02/26/2023","St. Francis Brooklyn","NEC","@ Daemen","L 0-3",3,NA,29,19,92,0.109,27,3,9,32,6,3,NA,NA,35,NA
"2022-2023","03/03/2023","St. Francis Brooklyn","NEC","@ Harvard","L 2-3",5,NA,53,29,127,0.189,52,7,16,34,7,3,4,2,65,NA
"2022-2023","03/04/2023","St. Francis Brooklyn","NEC","@ American Int'l","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2023","03/09/2023","St. Francis Brooklyn","NEC","@ Saint Francis","W 3-0",3,NA,33,9,73,0.329,33,5,19,38,2,1,12,NA,45,NA
"2022-2023","03/14/2023","St. Francis Brooklyn","NEC","@ LIU","L 1-3",4,NA,55,NA,134,0.157,54,2,13,50,4,NA,18,NA,66,NA
"2022-2023","03/16/2023","St. Francis Brooklyn","NEC","LIU","L 2-3",5,NA,52,28,140,0.171,50,3,19,45,4,NA,10,1,60,NA
"2022-2023","03/18/2023","St. Francis Brooklyn","NEC","Randolph-Macon @Union, NJ","W 3-1",4,NA,50,11,100,0.39,47,3,18,44,7,1,15,3,61.5,2
"2022-2023","03/18/2023","St. Francis Brooklyn","NEC","@ Kean","W 3-0",3,NA,43,8,81,0.432,41,11,18,31,2,NA,14,NA,61,1
"2022-2023","03/24/2023","St. Francis Brooklyn","NEC","@ Sacred Heart","L 0-3",3,NA,37,18,93,0.204,36,1,11,27,8,2,4,NA,42,NA
"2022-2023","03/25/2023","St. Francis Brooklyn","NEC","@ Merrimack","W 3-0",3,NA,30,11,94,0.202,27,6,16,44,4,8,NA,3,44,NA
"2022-2023","03/31/2023","St. Francis Brooklyn","NEC","D'Youville","L 2-3",5,NA,56,26,139,0.216,54,4,20,49,8,7,14,4,74,NA
"2022-2023","04/01/2023","St. Francis Brooklyn","NEC","Daemen","L 2-3",5,NA,66,21,172,0.262,63,5,20,NA,12,3,14,2,81,NA
"2022-2023","04/07/2023","St. Francis Brooklyn","NEC","@ Saint Francis","L 0-3",3,NA,30,15,80,0.188,26,1,10,23,8,1,NA,NA,32,NA
"2022-2023","04/08/2023","St. Francis Brooklyn","NEC","@ FDU","W 3-1",4,NA,49,10,115,0.339,47,7,15,36,4,2,18,4,67,NA
"2022-2023","04/14/2023","St. Francis Brooklyn","NEC","Sacred Heart","L 1-3",4,NA,48,17,110,0.282,45,3,23,43,3,3,NA,NA,54,2
"2022-2023","04/15/2023","St. Francis Brooklyn","NEC","Merrimack","L 1-3",4,NA,32,20,94,0.128,32,3,17,27,9,1,4,1,38,NA
"2022-2023","04/19/2023","St. Francis Brooklyn","NEC","@#4 Sacred Heart 2023 NEC MVB Tournament","L 0-3",3,NA,52,16,106,0.34,47,4,12,26,4,1,2,3,58,1
"2022-2023","01/28/2023","Benedict","SIAC","@ Truett-McConnell","W 3-0",3,NA,43,15,107,0.262,41,2,12,56,NA,7,4,1,54,NA
"2022-2023","02/07/2023","Benedict","SIAC","Truett-McConnell","W 3-1",4,NA,62,24,132,0.288,54,10,17,48,4,7,2,2,80,NA
"2022-2023","02/22/2023","Benedict","SIAC","Reinhardt","L 0-3",3,NA,22,21,76,0.013,22,NA,7,18,6,5,NA,1,27,NA
"2022-2023","02/24/2023","Benedict","SIAC","@ Morehouse","W 3-0",3,NA,36,6,76,0.395,31,14,13,28,NA,2,4,5,54,NA
"2022-2023","02/25/2023","Benedict","SIAC","Central St. (OH)","L 0-3",3,NA,28,16,86,0.14,26,1,13,30,8,4,2,4,34,NA
"2022-2023","02/25/2023","Benedict","SIAC","Fort Valley St.","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2023","02/28/2023","Benedict","SIAC","@ Erskine","L 1-3",4,NA,39,20,99,0.192,34,4,9,25,5,1,10,7,49,2
"2022-2023","03/10/2023","Benedict","SIAC","@ Central St. (OH)","L 0-3",3,NA,16,18,69,-0.029,16,2,5,23,4,7,2,NA,26,NA
"2022-2023","03/11/2023(1)","Benedict","SIAC","@ Kentucky St.","W 3-1",4,NA,57,27,140,0.214,53,9,14,63,5,2,8,3,72,NA
"2022-2023","03/11/2023(2)","Benedict","SIAC","@ Kentucky St.","W 3-0",3,NA,37,17,87,0.23,30,2,7,41,2,3,12,1,48,NA
"2022-2023","03/17/2023","Benedict","SIAC","Edward Waters","L 0-3",3,NA,27,20,80,0.088,26,4,5,20,2,5,NA,NA,36,1
"2022-2023","03/18/2023","Benedict","SIAC","Morehouse","W 3-0",3,NA,31,8,63,0.365,29,14,14,23,1,10,NA,3,55,2
"2022-2023","03/20/2023","Benedict","SIAC","@ Reinhardt","L 0-3",3,NA,29,20,91,0.099,28,1,6,31,4,1,6,2,34,NA
"2022-2023","03/24/2023","Benedict","SIAC","Fort Valley St.","W 3-2",5,NA,59,31,157,0.178,56,7,9,54,7,9,NA,2,75,1
"2022-2023","03/25/2023","Benedict","SIAC","@ Edward Waters","L 0-3",3,NA,28,17,92,0.12,28,NA,7,34,5,1,6,3,32,2
"2022-2023","03/28/2023","Benedict","SIAC","@ CarolinaU","W 3-2",5,NA,58,26,144,0.222,54,3,9,56,5,5,16,2,74,NA
"2022-2023","04/13/2023","Benedict","SIAC","CarolinaU","W 3-2",5,NA,45,19,121,0.215,41,6,9,53,5,12,2,1,64,NA
"2022-2023","04/15/2023","Benedict","SIAC","@ Fort Valley St.","W 3-2",5,NA,58,NA,NA,0.11,53,5,12,NA,1,4,12,3,73,1
"2022-2023","04/20/2023","Benedict","SIAC","Morehouse @Fort Valley, GA (2023 SIAC MVB Tournament)","W 3-0",3,NA,30,18,81,0.148,26,5,10,33,1,2,6,1,40,NA
"2022-2023","04/20/2023","Benedict","SIAC","Central St. (OH) @Fort Valley, GA (2023 SIAC MVB Tournament)","L 1-3",4,NA,38,24,124,0.113,34,3,14,48,6,1,10,5,47,1
"2022-2023","01/05/2023","Central St. (OH)","SIAC","@ Ohio St.","L 0-3",3,NA,25,12,71,0.183,23,5,17,16,9,NA,6,2,33,NA
"2022-2023","01/06/2023","Central St. (OH)","SIAC","@ Penn St.","L 1-3",4,NA,33,23,116,0.086,33,3,14,33,9,NA,8,NA,40,NA
"2022-2023","01/11/2023","Central St. (OH)","SIAC","@ Erskine","W 3-2",5,NA,59,19,135,0.296,57,7,NA,33,9,2,16,3,76,2
"2022-2023","01/20/2023","Central St. (OH)","SIAC","@ McKendree","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2023","01/21/2023","Central St. (OH)","SIAC","Maryville (MO)","W 3-1",4,NA,44,18,100,0.26,42,4,27,35,3,NA,2,NA,62,NA
"2022-2023","01/22/2023","Central St. (OH)","SIAC","Missouri S&T","W 3-0",3,NA,41,14,97,0.278,39,NA,13,38,2,10,6,NA,54,NA
"2022-2023","01/27/2023","Central St. (OH)","SIAC","@ D'Youville","L 1-3",4,NA,44,17,119,0.227,43,3,21,45,4,2,12,8,55,NA
"2022-2023","01/28/2023","Central St. (OH)","SIAC","@ Daemen","L 0-3",3,NA,26,16,88,0.114,20,2,9,28,8,7,2,3,36,1
"2022-2023","01/29/2023","Central St. (OH)","SIAC","@ Merrimack","L 2-3",5,NA,49,19,133,0.226,46,5,19,67,7,6,NA,1,60,1
"2022-2023","02/03/2023","Central St. (OH)","SIAC","@ Lincoln Memorial","L 0-3",3,NA,27,13,76,0.184,27,3,14,26,8,1,4,NA,33,NA
"2022-2023","02/04/2023","Central St. (OH)","SIAC","@ Lincoln Memorial","L 0-3",3,NA,34,16,89,0.202,33,5,9,26,4,1,2,NA,41,NA
"2022-2023","02/07/2023","Central St. (OH)","SIAC","@ Thomas More","L 1-3",4,NA,45,28,120,0.142,44,5,12,47,7,4,2,NA,55,NA
"2022-2023","02/10/2023","Central St. (OH)","SIAC","Maryville (MO) @St. Louis, MO","L 0-3",3,NA,29,27,101,0.02,25,5,10,27,6,NA,9,2,38.5,NA
"2022-2023","02/11/2023","Central St. (OH)","SIAC","Missouri S&T @St. Louis, MO","L 2-3",5,NA,44,24,127,0.157,39,7,17,54,13,NA,16,NA,59,1
"2022-2023","02/11/2023","Central St. (OH)","SIAC","Alderson Broaddus @St. Louis, MO","W 3-0",3,NA,33,14,72,0.264,28,6,13,34,4,1,4,NA,42,NA
"2022-2023","02/17/2023","Central St. (OH)","SIAC","@ Adrian","W 3-1",4,NA,48,5,101,0.426,36,9,14,36,9,3,14,NA,67,NA
"2022-2023","02/18/2023","Central St. (OH)","SIAC","Thiel @Adrian, MI","W 3-1",4,NA,55,21,164,0.207,48,4,18,71,3,5,12,NA,70,1
"2022-2023","02/18/2023","Central St. (OH)","SIAC","@ Maranatha Baptist","W 3-0",3,NA,35,10,68,0.368,19,16,10,17,2,6,NA,NA,57,NA
"2022-2023","02/23/2023","Central St. (OH)","SIAC","@ Edward Waters","L 1-3",4,NA,41,21,117,0.171,38,3,12,43,12,3,4,3,49,2
"2022-2023","02/25/2023","Central St. (OH)","SIAC","@ Benedict","W 3-0",3,NA,37,14,87,0.264,35,8,10,35,1,2,2,1,48,1
"2022-2023","03/01/2023","Central St. (OH)","SIAC","@ Ball St.","L 0-3",3,NA,25,21,77,0.052,25,2,14,25,4,2,4,NA,31,1
"2022-2023","03/03/2023","Central St. (OH)","SIAC","Fort Valley St.","W 3-0",3,NA,48,15,106,0.311,46,7,9,42,NA,3,NA,NA,58,NA
"2022-2023","03/04/2023","Central St. (OH)","SIAC","Morehouse","W 3-0",3,NA,39,13,75,0.347,38,16,17,20,2,4,4,NA,61,NA
"2022-2023","03/10/2023","Central St. (OH)","SIAC","Benedict","W 3-0",3,NA,48,14,90,0.378,44,4,17,32,2,4,2,NA,57,NA
"2022-2023","03/18/2023","Central St. (OH)","SIAC","Thomas More","W 3-0",3,NA,47,16,102,0.304,43,8,15,32,2,4,2,NA,60,NA
"2022-2023","03/25/2023","Central St. (OH)","SIAC","Kentucky St.","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2023","03/31/2023","Central St. (OH)","SIAC","Edward Waters","L 0-3",3,NA,25,22,79,0.038,23,7,21,14,4,6,4,NA,40,NA
"2022-2023","04/04/2023","Central St. (OH)","SIAC","Charleston (WV)","L 0-3",3,NA,32,15,92,0.185,29,6,19,27,5,4,2,NA,43,NA
"2022-2023","04/06/2023","Central St. (OH)","SIAC","@ Fort Valley St.","W 3-2",5,NA,58,27,161,0.193,55,9,21,NA,9,NA,4,NA,69,1
"2022-2023","04/07/2023","Central St. (OH)","SIAC","@ Morehouse","W 3-0",3,NA,41,12,79,0.367,40,8,18,22,NA,3,2,5,53,NA
"2022-2023","04/14/2023","Central St. (OH)","SIAC","@ Kentucky St.","W 3-0",3,NA,44,12,93,0.344,41,4,14,39,NA,4,2,NA,53,NA
"2022-2023","04/20/2023","Central St. (OH)","SIAC","Benedict @Fort Valley, GA (2023 SIAC MVB Tournament)","W 3-1",4,NA,47,14,117,0.282,44,6,14,53,3,1,16,2,62,NA
"2022-2023","04/21/2023","Central St. (OH)","SIAC","Edward Waters @Fort Valley, GA (2023 SIAC MVB Tournament)","L 1-3",4,NA,40,24,126,0.127,36,5,17,39,3,2,7,2,50.5,2
"2022-2023","01/27/2023","Edward Waters","SIAC","@ Limestone","L 0-3",3,NA,35,16,80,0.238,35,1,13,23,4,4,2,NA,41,3
"2022-2023","01/28/2023","Edward Waters","SIAC","Cumberland (TN) @Gaffney, SC","W 3-1",4,NA,46,18,104,0.269,43,6,16,37,4,7,10,6,64,NA
"2022-2023","02/05/2023","Edward Waters","SIAC","Reinhardt","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2023","02/09/2023","Edward Waters","SIAC","Webber Int'l","W 3-0",3,NA,49,12,112,0.33,48,4,15,38,4,2,NA,3,55,NA
"2022-2023","02/10/2023","Edward Waters","SIAC","LIU","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2023","02/11/2023","Edward Waters","SIAC","LIU","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2023","02/23/2023","Edward Waters","SIAC","Central St. (OH)","W 3-1",4,NA,45,22,118,0.195,43,12,15,47,3,2,4,1,61,1
"2022-2023","02/25/2023(1)","Edward Waters","SIAC","@ Kentucky St.","W 3-0",3,NA,43,7,73,NA,36,7,10,32,2,1,8,2,55,NA
"2022-2023","02/25/2023(2)","Edward Waters","SIAC","@ Kentucky St.","W 3-0",3,NA,43,7,73,NA,36,7,10,32,2,1,8,2,55,NA
"2022-2023","03/01/2023","Edward Waters","SIAC","Warner","L 1-3",4,NA,49,25,131,0.183,45,4,15,33,4,2,2,3,56,NA
"2022-2023","03/06/2023","Edward Waters","SIAC","Thomas More","W 3-0",3,NA,35,18,89,0.191,32,5,9,35,2,4,4,1,46,1
"2022-2023","03/15/2023","Edward Waters","SIAC","@ Limestone","L 0-3",3,NA,26,13,70,0.186,25,4,10,22,5,1,12,NA,37,NA
"2022-2023","03/17/2023","Edward Waters","SIAC","@ Benedict","W 3-0",3,NA,46,10,81,0.444,43,2,10,29,4,5,NA,2,53,NA
"2022-2023","03/21/2023","Edward Waters","SIAC","@ Morehouse","W 3-0",3,NA,36,8,66,0.424,30,8,10,30,1,3,2,4,48,NA
"2022-2023","03/24/2023","Edward Waters","SIAC","@ Webber Int'l","L 2-3",5,NA,63,29,149,0.228,59,6,13,48,2,5,14,NA,81,3
"2022-2023","03/25/2023","Edward Waters","SIAC","Benedict","W 3-0",3,NA,42,14,95,0.295,42,5,8,42,NA,NA,8,1,51,1
"2022-2023","03/26/2023","Edward Waters","SIAC","Fort Valley St.","W 3-0",3,NA,38,8,85,0.353,36,4,14,35,3,NA,9,NA,46.5,NA
"2022-2023","03/29/2023","Edward Waters","SIAC","@ Warner","W 3-0",3,NA,42,10,82,0.39,42,6,10,37,9,2,18,2,59,1
"2022-2023","03/31/2023","Edward Waters","SIAC","@ Central St. (OH)","W 3-0",3,NA,26,16,60,0.167,25,4,13,28,7,9,NA,NA,39,NA
"2022-2023","04/13/2023","Edward Waters","SIAC","@ Fort Valley St.","W 3-2",5,NA,65,30,162,0.216,58,8,14,64,3,1,14,2,81,NA
"2022-2023","04/14/2023","Edward Waters","SIAC","Morehouse","W 3-0",3,NA,36,8,75,0.373,33,7,10,31,2,2,4,4,47,NA
"2022-2023","04/20/2023","Edward Waters","SIAC","@ Fort Valley St. 2023 SIAC MVB Tournament","W 3-0",3,NA,50,12,93,0.409,49,1,12,26,2,NA,17,2,59.5,1
"2022-2023","04/21/2023","Edward Waters","SIAC","Central St. (OH) @Fort Valley, GA (2023 SIAC MVB Tournament)","W 3-1",4,NA,50,15,111,0.315,46,3,20,48,5,2,14,5,62,NA
"2022-2023","01/21/2023","Fort Valley St.","SIAC","@ Erskine","L 1-3",4,NA,49,31,118,0.153,46,4,19,30,3,1,12,2,60,1
"2022-2023","01/24/2023","Fort Valley St.","SIAC","@ Emmanuel (GA)","L 1-3",4,NA,42,21,108,0.194,39,5,17,30,6,1,19,NA,57.5,3
"2022-2023","01/27/2023","Fort Valley St.","SIAC","King (TN)","L 2-3",5,NA,NA,15,152,0.382,NA,4,20,43,4,1,16,5,NA,1
"2022-2023","01/28/2023","Fort Valley St.","SIAC","Mount Olive","L 0-3",3,NA,29,13,77,0.208,28,6,10,24,8,1,6,1,39,NA
"2022-2023","01/29/2023","Fort Valley St.","SIAC","Campbellsville","W 3-1",4,NA,54,20,118,0.288,49,2,15,37,NA,1,19,NA,66.5,NA
"2022-2023","01/31/2023","Fort Valley St.","SIAC","Emmanuel (GA)","L 1-3",4,NA,55,19,102,0.353,52,4,17,33,2,1,8,1,64,1
"2022-2023","02/04/2023","Fort Valley St.","SIAC","@ King (TN)","L 2-3",5,NA,56,20,128,0.281,54,4,23,37,5,6,8,NA,70,NA
"2022-2023","02/07/2023","Fort Valley St.","SIAC","Reinhardt","L 1-3",4,NA,41,23,99,0.182,38,9,12,29,8,2,10,1,57,1
"2022-2023","02/16/2023","Fort Valley St.","SIAC","@ Lees-McRae","W 3-1",4,NA,40,18,82,0.268,36,8,26,26,9,2,8,NA,54,3
"2022-2023","02/17/2023","Fort Valley St.","SIAC","@ Belmont Abbey","L 1-3",4,NA,46,29,113,0.15,43,1,20,37,8,2,7,1,52.5,NA
"2022-2023","02/18/2023","Fort Valley St.","SIAC","@ Limestone","L 1-3",4,NA,36,28,114,0.07,35,2,14,33,8,3,4,NA,43,NA
"2022-2023","02/24/2023","Fort Valley St.","SIAC","Tusculum","W 3-2",5,NA,47,22,103,0.243,42,6,14,36,7,2,NA,NA,68,1
"2022-2023","02/25/2023","Fort Valley St.","SIAC","Lincoln Memorial","L 0-3",3,NA,16,20,71,-0.056,14,2,9,16,11,1,6,3,22,1
"2022-2023","02/25/2023","Fort Valley St.","SIAC","@ Benedict","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2023","03/03/2023","Fort Valley St.","SIAC","@ Central St. (OH)","L 0-3",3,NA,33,11,94,0.234,30,NA,8,37,7,6,NA,NA,39,NA
"2022-2023","03/04/2023","Fort Valley St.","SIAC","@ Kentucky St.","W 3-0",3,NA,36,10,82,0.317,31,3,13,32,7,1,12,1,46,1
"2022-2023","03/11/2023","Fort Valley St.","SIAC","Belmont Abbey","L 0-3",3,NA,30,16,78,0.179,27,4,12,29,3,NA,8,2,38,2
"2022-2023","03/14/2023","Fort Valley St.","SIAC","@ Morehouse","W 3-0",3,NA,28,8,72,0.278,22,15,14,23,1,2,10,5,50,NA
"2022-2023","03/17/2023","Fort Valley St.","SIAC","@ Tusculum","L 1-3",4,NA,48,17,101,0.307,40,2,17,27,10,3,10,3,58,1
"2022-2023","03/18/2023","Fort Valley St.","SIAC","@ Lincoln Memorial","L 0-3",3,NA,17,12,50,0.1,16,NA,8,8,7,1,2,NA,19,NA
"2022-2023","03/24/2023","Fort Valley St.","SIAC","@ Benedict","L 2-3",5,NA,62,29,155,0.213,58,7,14,60,7,8,NA,NA,77,NA
"2022-2023","03/26/2023","Fort Valley St.","SIAC","@ Edward Waters","L 0-3",3,NA,29,19,88,0.114,28,3,11,32,4,2,4,NA,36,2
"2022-2023","03/30/2023","Fort Valley St.","SIAC","Morehouse","W 3-0",3,NA,44,13,85,0.365,40,9,12,30,1,NA,10,1,58,2
"2022-2023","04/05/2023","Fort Valley St.","SIAC","Kentucky St.","W 3-0",3,NA,35,14,77,0.273,32,9,11,36,2,1,12,1,51,NA
"2022-2023","04/06/2023","Fort Valley St.","SIAC","Central St. (OH)","L 2-3",5,NA,49,20,149,0.195,42,9,17,70,9,2,20,2,70,1
"2022-2023","04/13/2023","Fort Valley St.","SIAC","Edward Waters","L 2-3",5,NA,50,26,146,0.164,46,3,13,56,8,3,14,4,63,1
"2022-2023","04/15/2023","Fort Valley St.","SIAC","Benedict","L 2-3",5,NA,53,27,157,0.166,47,1,11,69,5,1,20,3,65,NA
"2022-2023","04/20/2023","Fort Valley St.","SIAC","Kentucky St. 2023 SIAC MVB Tournament","W 3-0",3,NA,39,10,91,0.319,35,3,7,40,3,NA,13,1,48.5,2
"2022-2023","04/20/2023","Fort Valley St.","SIAC","Edward Waters 2023 SIAC MVB Tournament","L 0-3",3,NA,26,21,75,0.067,24,2,1,24,1,NA,6,2,31,1
"2022-2023","01/13/2023","Kentucky St.","SIAC","@ Maryville (MO)","L 1-3",4,NA,30,24,102,0.059,27,5,14,43,15,3,2,NA,39,NA
"2022-2023","01/14/2023","Kentucky St.","SIAC","@ Missouri S&T","L 0-3",3,NA,20,12,73,0.11,18,2,15,14,8,1,NA,NA,23,3
"2022-2023","01/20/2023","Kentucky St.","SIAC","@ Hiram","L 1-3",4,NA,30,17,113,0.115,20,6,24,30,5,3,NA,NA,39,NA
"2022-2023","01/21/2023","Kentucky St.","SIAC","@ Alderson Broaddus","L 2-3",5,NA,39,15,111,0.216,30,5,16,34,6,12,2,7,57,NA
"2022-2023","01/21/2023","Kentucky St.","SIAC","Adrian @Hiram, OH","L 0-3",3,NA,16,15,71,0.014,13,4,11,16,10,5,2,1,26,NA
"2022-2023","01/26/2023","Kentucky St.","SIAC","@ Midway","L 0-3",3,NA,22,17,57,0.088,20,4,15,13,14,NA,12,4,32,1
"2022-2023","01/28/2023","Kentucky St.","SIAC","Culver-Stockton","W 3-2",5,NA,55,19,131,0.275,52,2,16,53,8,8,10,2,70,NA
"2022-2023","02/03/2023","Kentucky St.","SIAC","@ Thomas More","L 0-3",3,NA,24,25,91,-0.011,21,3,11,30,5,3,NA,NA,30,NA
