"Season","Date","Team","Conference","Opponent","Result","S","MS","Kills","Errors","Total Attacks","Hit Pct","Assists","Aces","SErr","Digs","RErr","Block Solos","Block Assists","BErr","PTS","BHE"
"2021-2022","04/21/2022","UC Santa Barbara","Big West","#6 CSUN @Honolulu, HI (2022 Big West MVB)","W 3-0",3,NA,44,12,98,0.327,41,4,13,27,1,1,13,NA,55.5,NA
"2021-2022","04/22/2022","UC Santa Barbara","Big West","@#2 Hawaii 2022 Big West MVB","L 0-3",3,NA,36,20,96,0.167,36,3,11,29,4,1,5,2,42.5,NA
"2021-2022","01/07/2022","Barton","Conference Carolinas","Pepperdine","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/08/2022","Barton","Conference Carolinas","Pepperdine","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/14/2022","Barton","Conference Carolinas","George Mason","L 0-3",3,NA,18,23,69,-0.072,17,6,13,14,11,4,2,NA,29,NA
"2021-2022","01/28/2022","Barton","Conference Carolinas","@ Queens (NC)","L 0-3",3,NA,31,18,83,0.157,28,4,13,26,8,NA,6,NA,38,NA
"2021-2022","01/29/2022","Barton","Conference Carolinas","@ Limestone","L 1-3",4,NA,38,21,92,0.185,37,4,16,28,14,1,4,1,45,NA
"2021-2022","02/11/2022","Barton","Conference Carolinas","@ Belmont Abbey","L 0-3",3,NA,26,18,74,0.108,25,2,12,18,7,NA,13,1,34.5,NA
"2021-2022","02/12/2022","Barton","Conference Carolinas","@ North Greenville","L 2-3",5,NA,59,28,138,0.225,57,2,25,52,4,3,2,6,65,1
"2021-2022","02/23/2022","Barton","Conference Carolinas","Mount Olive","L 0-3",3,NA,27,18,86,0.105,27,1,17,17,6,1,2,NA,30,NA
"2021-2022","02/25/2022","Barton","Conference Carolinas","Lees-McRae","L 2-3",5,NA,61,29,152,0.211,58,8,NA,52,9,1,17,NA,78.5,2
"2021-2022","02/26/2022","Barton","Conference Carolinas","King (TN)","L 0-3",3,NA,25,21,77,0.052,25,3,13,19,5,2,7,1,33.5,NA
"2021-2022","03/02/2022","Barton","Conference Carolinas","Queens (NC)","L 1-3",4,NA,42,24,155,0.116,40,2,11,65,4,1,17,NA,53.5,NA
"2021-2022","03/04/2022","Barton","Conference Carolinas","Tusculum","L 1-3",4,NA,34,15,87,0.218,34,3,13,28,8,7,7,NA,47.5,NA
"2021-2022","03/18/2022","Barton","Conference Carolinas","@ Emmanuel (GA)","L 1-3",4,NA,42,22,112,0.179,41,4,15,32,1,3,6,1,52,2
"2021-2022","03/19/2022","Barton","Conference Carolinas","@ Erskine","L 2-3",5,NA,47,29,129,0.14,47,5,11,47,5,NA,13,NA,58.5,2
"2021-2022","03/25/2022","Barton","Conference Carolinas","North Greenville","L 0-3",3,NA,27,21,88,0.068,27,2,11,32,5,1,NA,1,30,1
"2021-2022","03/26/2022","Barton","Conference Carolinas","Belmont Abbey","L 0-3",3,NA,29,18,88,0.125,26,NA,8,22,5,2,4,2,33,1
"2021-2022","03/29/2022","Barton","Conference Carolinas","@ Mount Olive","L 0-3",3,NA,29,20,80,0.113,26,1,15,17,2,NA,5,NA,32.5,NA
"2021-2022","04/01/2022","Barton","Conference Carolinas","Erskine","L 0-3",3,NA,29,13,76,0.211,28,2,14,13,3,1,8,1,36,NA
"2021-2022","04/02/2022","Barton","Conference Carolinas","Emmanuel (GA)","L 1-3",4,NA,47,25,117,0.188,44,2,15,29,4,4,9,4,57.5,2
"2021-2022","04/08/2022","Barton","Conference Carolinas","@ King (TN)","L 0-3",3,NA,26,13,79,0.165,25,3,16,19,3,1,4,2,32,2
"2021-2022","04/09/2022","Barton","Conference Carolinas","@ Lees-McRae","L 0-3",3,NA,38,17,96,0.219,37,3,8,34,6,NA,8,1,45,2
"2021-2022","04/13/2022","Barton","Conference Carolinas","@#5 Erskine 2022 Conf. Carolinas MVB","L 0-3",3,NA,29,13,82,0.195,29,2,12,17,6,NA,6,1,34,NA
"2021-2022","01/10/2022","Belmont Abbey","Conference Carolinas","LIU","W 3-0",3,NA,33,10,56,0.411,31,2,12,21,5,2,14,4,44,NA
"2021-2022","01/11/2022","Belmont Abbey","Conference Carolinas","LIU","W 3-0",3,NA,44,18,101,0.257,42,6,11,36,3,NA,4,3,52,NA
"2021-2022","01/13/2022","Belmont Abbey","Conference Carolinas","CarolinaU","W 3-0",3,NA,38,14,64,0.375,35,6,11,27,3,2,6,1,49,NA
"2021-2022","01/21/2022","Belmont Abbey","Conference Carolinas","@ Loyola Chicago","L 0-3",3,NA,24,17,72,0.097,22,5,8,17,12,NA,5,2,31.5,NA
"2021-2022","01/22/2022","Belmont Abbey","Conference Carolinas","@ Lewis","L 0-3",3,NA,24,18,66,0.091,22,1,15,12,5,1,6,NA,29,NA
"2021-2022","01/29/2022","Belmont Abbey","Conference Carolinas","@ Reinhardt","W 3-0",3,NA,32,19,81,0.16,32,5,20,33,2,2,10,NA,44,1
"2021-2022","01/29/2022","Belmont Abbey","Conference Carolinas","Fort Valley St. @Waleska, Waleska","W 3-0",3,NA,37,11,70,0.371,32,3,21,26,2,NA,12,NA,46,NA
"2021-2022","02/02/2022","Belmont Abbey","Conference Carolinas","Benedict","W 3-1",4,NA,53,23,100,0.3,51,9,22,37,NA,2,4,NA,66,1
"2021-2022","02/04/2022","Belmont Abbey","Conference Carolinas","@ Benedict","W 3-0",3,NA,45,13,72,0.444,42,12,16,18,3,3,NA,NA,60,NA
"2021-2022","02/11/2022","Belmont Abbey","Conference Carolinas","Barton","W 3-0",3,NA,37,11,72,0.361,36,7,14,23,2,NA,8,NA,48,NA
"2021-2022","02/12/2022","Belmont Abbey","Conference Carolinas","Mount Olive","L 1-3",4,NA,49,28,120,0.175,48,2,17,29,3,NA,10,3,56,NA
"2021-2022","02/16/2022","Belmont Abbey","Conference Carolinas","@ Limestone","L 0-3",3,NA,35,17,75,0.24,30,5,11,9,6,NA,10,NA,45,1
"2021-2022","02/19/2022","Belmont Abbey","Conference Carolinas","Erskine","W 3-0",3,NA,46,15,87,0.356,44,7,12,22,3,NA,13,3,59.5,NA
"2021-2022","02/23/2022","Belmont Abbey","Conference Carolinas","Lees-McRae","W 3-0",3,NA,42,11,80,0.388,42,4,14,28,2,1,9,NA,51.5,NA
"2021-2022","02/25/2022","Belmont Abbey","Conference Carolinas","@ Queens (NC)","L 2-3",5,NA,41,23,107,0.168,38,7,14,31,10,3,16,2,59,NA
"2021-2022","02/26/2022","Belmont Abbey","Conference Carolinas","@ Emmanuel (GA)","L 1-3",4,NA,41,27,105,0.133,40,4,13,39,6,NA,14,NA,52,2
"2021-2022","03/02/2022","Belmont Abbey","Conference Carolinas","@ King (TN)","L 2-3",5,NA,62,30,133,0.241,61,1,18,39,5,1,23,NA,75.5,NA
"2021-2022","03/16/2022","Belmont Abbey","Conference Carolinas","@ Lees-McRae","L 2-3",5,NA,52,23,113,0.257,48,6,20,33,6,1,10,1,64,1
"2021-2022","03/19/2022","Belmont Abbey","Conference Carolinas","Rutgers-Newark @Ashland, VA","W 3-0",3,NA,36,13,60,0.383,35,8,21,17,2,4,4,1,50,NA
"2021-2022","03/19/2022","Belmont Abbey","Conference Carolinas","@ Randolph-Macon","W 3-2",5,NA,51,27,123,0.195,49,9,25,45,4,5,20,2,75,NA
"2021-2022","03/22/2022","Belmont Abbey","Conference Carolinas","North Greenville","W 3-0",3,NA,42,10,74,0.432,40,4,17,29,1,2,6,1,51,NA
"2021-2022","03/25/2022","Belmont Abbey","Conference Carolinas","@ Mount Olive","L 0-3",3,NA,35,16,95,0.2,30,4,13,25,6,4,8,NA,47,NA
"2021-2022","03/26/2022","Belmont Abbey","Conference Carolinas","@ Barton","W 3-0",3,NA,41,13,81,0.346,40,5,10,31,NA,1,14,1,54,NA
"2021-2022","03/29/2022","Belmont Abbey","Conference Carolinas","Emmanuel (GA)","L 2-3",5,NA,53,29,125,0.192,51,6,20,39,2,NA,14,3,66,2
"2021-2022","03/31/2022","Belmont Abbey","Conference Carolinas","Limestone","L 0-3",3,NA,31,16,64,0.234,31,3,14,13,6,NA,10,2,39,1
"2021-2022","04/01/2022","Belmont Abbey","Conference Carolinas","Queens (NC)","L 2-3",5,NA,46,29,129,0.132,42,9,17,38,3,1,17,2,64.5,NA
"2021-2022","04/02/2022","Belmont Abbey","Conference Carolinas","@ North Greenville","L 0-3",3,NA,30,16,89,0.157,28,4,10,26,9,NA,NA,2,34,NA
"2021-2022","04/05/2022","Belmont Abbey","Conference Carolinas","King (TN)","L 1-3",4,NA,55,25,124,0.242,55,5,13,37,5,NA,19,5,69.5,NA
"2021-2022","04/09/2022","Belmont Abbey","Conference Carolinas","@ Erskine","L 2-3",5,NA,56,NA,136,0.125,53,4,16,37,4,NA,15,3,67.5,2
"2021-2022","04/13/2022","Belmont Abbey","Conference Carolinas","#7 Lees-McRae 2022 Conf. Carolinas MVB","W 3-1",4,NA,46,14,86,0.372,44,8,15,29,2,5,NA,3,74,NA
"2021-2022","04/19/2022","Belmont Abbey","Conference Carolinas","@#3 Mount Olive 2022 Conf. Carolinas MVB","L 2-3",5,NA,56,25,136,0.228,53,2,20,44,5,NA,10,NA,63,NA
"2021-2022","01/13/2022","Emmanuel (GA)","Conference Carolinas","Queens (NC)","W 3-2",5,NA,58,32,163,0.16,54,9,17,61,1,NA,10,NA,72,NA
"2021-2022","01/28/2022","Emmanuel (GA)","Conference Carolinas","Sacred Heart @Springfield, MA","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/28/2022","Emmanuel (GA)","Conference Carolinas","@ American Int'l","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/29/2022","Emmanuel (GA)","Conference Carolinas","Lasell @Springfield, MA","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/29/2022","Emmanuel (GA)","Conference Carolinas","@ Edward Waters","W 3-2",5,NA,51,31,142,0.141,45,5,14,44,3,5,14,NA,68,NA
"2021-2022","01/30/2022","Emmanuel (GA)","Conference Carolinas","@ Reinhardt","L 1-3",4,NA,43,33,131,0.076,43,3,13,52,4,2,12,1,54,2
"2021-2022","02/05/2022","Emmanuel (GA)","Conference Carolinas","@ Lincoln Memorial","L 0-3",3,NA,22,24,68,-0.029,22,4,12,15,8,1,2,1,28,1
"2021-2022","02/08/2022","Emmanuel (GA)","Conference Carolinas","Limestone","W 3-2",5,NA,58,23,125,0.28,56,10,21,35,5,3,10,1,76,NA
"2021-2022","02/11/2022","Emmanuel (GA)","Conference Carolinas","@ Lees-McRae","W 3-0",3,NA,31,15,66,0.242,29,7,17,18,2,1,14,1,46,NA
"2021-2022","02/12/2022","Emmanuel (GA)","Conference Carolinas","@ King (TN)","L 2-3",5,NA,57,32,132,0.189,56,3,NA,32,8,NA,8,NA,64,NA
"2021-2022","02/15/2022","Emmanuel (GA)","Conference Carolinas","@ Erskine","L 1-3",4,NA,43,32,123,0.089,41,4,16,38,5,4,21,4,61.5,NA
"2021-2022","02/18/2022","Emmanuel (GA)","Conference Carolinas","Edward Waters","W 3-1",4,NA,55,25,136,0.221,48,NA,16,40,6,1,14,3,78,NA
"2021-2022","02/22/2022","Emmanuel (GA)","Conference Carolinas","Tusculum","L 2-3",5,NA,63,32,148,0.209,59,2,24,47,7,1,12,4,72,NA
"2021-2022","02/26/2022","Emmanuel (GA)","Conference Carolinas","Belmont Abbey","W 3-1",4,NA,46,20,113,0.23,44,6,17,34,4,2,23,1,65.5,NA
"2021-2022","03/02/2022","Emmanuel (GA)","Conference Carolinas","@ North Greenville","L 1-3",4,NA,50,23,118,0.229,50,6,15,36,8,2,8,2,62,NA
"2021-2022","03/04/2022","Emmanuel (GA)","Conference Carolinas","@ Lewis","L 0-3",3,NA,21,23,75,-0.027,21,5,11,21,3,1,7,1,30.5,1
"2021-2022","03/05/2022","Emmanuel (GA)","Conference Carolinas","@ Loyola Chicago","L 0-3",3,NA,31,18,105,0.124,29,6,12,36,2,1,16,6,46,NA
"2021-2022","03/11/2022","Emmanuel (GA)","Conference Carolinas","Alderson Broaddus","W 3-1",4,NA,55,15,103,0.388,52,6,20,40,4,1,11,2,67.5,NA
"2021-2022","03/12/2022(1)","Emmanuel (GA)","Conference Carolinas","Fort Valley St.","W 3-1",4,NA,49,19,107,0.28,49,8,12,49,3,2,17,3,67.5,NA
"2021-2022","03/18/2022","Emmanuel (GA)","Conference Carolinas","Barton","W 3-1",4,NA,54,15,107,0.364,52,1,16,41,4,3,10,1,63,NA
"2021-2022","03/19/2022","Emmanuel (GA)","Conference Carolinas","Mount Olive","L 0-3",3,NA,30,27,96,0.031,28,7,10,34,1,NA,4,NA,39,NA
"2021-2022","03/22/2022","Emmanuel (GA)","Conference Carolinas","Lincoln Memorial","L 0-3",3,NA,32,26,93,0.065,32,3,10,24,2,NA,4,NA,37,1
"2021-2022","03/25/2022","Emmanuel (GA)","Conference Carolinas","King (TN)","L 1-3",4,NA,45,19,114,0.228,39,4,15,40,4,2,18,4,60,NA
"2021-2022","03/26/2022","Emmanuel (GA)","Conference Carolinas","Lees-McRae","W 3-0",3,NA,39,16,96,0.24,34,5,13,37,3,2,9,3,50.5,NA
"2021-2022","03/29/2022","Emmanuel (GA)","Conference Carolinas","@ Belmont Abbey","W 3-2",5,NA,48,28,123,0.163,43,2,16,34,6,2,21,2,62.5,1
"2021-2022","04/01/2022","Emmanuel (GA)","Conference Carolinas","@ Mount Olive","L 0-3",3,NA,35,20,100,0.15,35,1,10,36,3,1,2,NA,38,NA
"2021-2022","04/02/2022","Emmanuel (GA)","Conference Carolinas","@ Barton","W 3-1",4,NA,51,22,105,0.276,49,4,9,35,2,2,12,3,63,3
"2021-2022","04/05/2022","Emmanuel (GA)","Conference Carolinas","Erskine","W 3-1",4,NA,50,24,128,0.203,45,2,11,46,1,NA,14,4,59,NA
"2021-2022","04/07/2022","Emmanuel (GA)","Conference Carolinas","@ Limestone","W 3-2",5,NA,51,21,98,0.306,49,7,25,16,5,NA,16,NA,66,NA
"2021-2022","04/09/2022","Emmanuel (GA)","Conference Carolinas","North Greenville","L 1-3",4,NA,47,28,122,0.156,45,7,11,44,7,2,14,4,63,2
"2021-2022","04/19/2022","Emmanuel (GA)","Conference Carolinas","#5 Erskine 2022 Conf. Carolinas MVB","W 3-2",5,NA,63,29,138,0.246,57,6,20,45,4,2,12,6,77,NA
"2021-2022","04/22/2022","Emmanuel (GA)","Conference Carolinas","#1 North Greenville @Mount Olive, NC (2022 Conf. Carolinas MVB)","L 0-3",3,NA,19,24,71,-0.07,19,4,8,19,4,3,9,NA,30.5,NA
"2021-2022","01/08/2022","Erskine","Conference Carolinas","Lancaster Bible","L 2-3",5,NA,45,25,136,0.147,41,6,24,59,9,4,18,1,64,2
"2021-2022","01/13/2022","Erskine","Conference Carolinas","@ Pepperdine","L 0-3",3,NA,27,19,68,0.118,27,2,16,17,10,NA,NA,NA,29,NA
"2021-2022","01/14/2022","Erskine","Conference Carolinas","@ Southern California","L 0-3",3,NA,23,20,74,0.041,23,1,11,12,5,NA,NA,2,24,NA
"2021-2022","01/14/2022","Erskine","Conference Carolinas","@ Pepperdine","L 0-3",3,NA,27,15,57,0.211,26,2,8,18,14,NA,8,1,33,NA
"2021-2022","01/15/2022","Erskine","Conference Carolinas","@ CSUN","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/17/2022","Erskine","Conference Carolinas","@ Long Beach St.","L 0-3",3,NA,21,20,66,0.015,20,2,6,19,10,NA,7,3,26.5,2
"2021-2022","01/20/2022","Erskine","Conference Carolinas","@ Limestone","L 0-3",3,NA,30,18,85,0.141,29,2,8,18,9,NA,12,1,38,NA
"2021-2022","01/22/2022","Erskine","Conference Carolinas","@ Edward Waters","L 2-3",5,NA,40,27,103,0.126,38,5,11,35,NA,1,2,NA,47,NA
"2021-2022","01/31/2022","Erskine","Conference Carolinas","Tusculum","W 3-1",4,NA,43,18,89,0.281,42,3,24,28,7,NA,12,2,52,1
"2021-2022","02/04/2022","Erskine","Conference Carolinas","@ Lincoln Memorial","L 0-3",3,NA,18,15,69,0.043,16,1,13,20,5,1,6,2,23,NA
"2021-2022","02/05/2022","Erskine","Conference Carolinas","@ Tusculum","W 3-1",4,NA,36,25,100,0.11,32,6,14,37,5,1,18,6,52,NA
"2021-2022","02/08/2022","Erskine","Conference Carolinas","North Greenville","W 3-1",4,NA,47,23,119,0.202,47,4,19,55,3,3,21,1,64.5,NA
"2021-2022","02/11/2022","Erskine","Conference Carolinas","@ King (TN)","L 0-3",3,NA,28,16,86,0.14,26,1,9,27,6,1,16,NA,38,1
"2021-2022","02/12/2022","Erskine","Conference Carolinas","@ Lees-McRae","L 0-3",3,NA,29,16,77,0.169,27,NA,11,28,5,NA,10,1,34,NA
"2021-2022","02/15/2022","Erskine","Conference Carolinas","Emmanuel (GA)","W 3-1",4,NA,43,23,109,0.183,43,5,14,41,4,2,20,2,60,NA
"2021-2022","02/19/2022","Erskine","Conference Carolinas","@ Belmont Abbey","L 0-3",3,NA,42,16,85,0.306,40,3,12,21,7,4,15,2,56.5,1
"2021-2022","02/22/2022","Erskine","Conference Carolinas","Benedict","W 3-0",3,NA,39,16,85,0.271,38,7,10,28,3,NA,14,1,53,NA
"2021-2022","02/26/2022","Erskine","Conference Carolinas","@ North Greenville","L 0-3",3,NA,25,24,82,0.012,25,1,8,27,5,NA,8,1,30,NA
"2021-2022","03/01/2022","Erskine","Conference Carolinas","Limestone","L 0-3",3,NA,34,13,81,0.259,33,1,12,20,9,NA,4,3,37,1
"2021-2022","03/04/2022","Erskine","Conference Carolinas","Edward Waters","W 3-1",4,NA,58,11,100,0.47,56,9,17,27,3,1,13,1,74.5,NA
"2021-2022","03/07/2022","Erskine","Conference Carolinas","Alderson Broaddus","W 3-0",3,NA,35,12,77,0.299,33,4,10,28,3,1,12,2,46,NA
"2021-2022","03/08/2022","Erskine","Conference Carolinas","@ Benedict","W 3-0",3,NA,41,13,76,0.368,38,5,8,26,2,3,NA,NA,49,NA
"2021-2022","03/18/2022","Erskine","Conference Carolinas","Mount Olive","L 0-3",3,NA,40,23,103,0.165,39,NA,8,41,1,1,6,NA,44,NA
"2021-2022","03/19/2022","Erskine","Conference Carolinas","Barton","W 3-2",5,NA,63,23,143,0.28,58,5,14,47,5,4,16,3,80,1
"2021-2022","03/25/2022","Erskine","Conference Carolinas","Lees-McRae","W 3-0",3,NA,42,17,92,0.272,40,6,12,36,1,1,16,3,57,NA
"2021-2022","03/26/2022","Erskine","Conference Carolinas","King (TN)","L 0-3",3,NA,34,14,79,0.253,34,2,7,27,2,NA,18,2,45,1
"2021-2022","04/01/2022","Erskine","Conference Carolinas","@ Barton","W 3-0",3,NA,46,20,86,0.302,41,3,9,30,2,1,4,1,52,NA
"2021-2022","04/02/2022","Erskine","Conference Carolinas","@ Mount Olive","L 2-3",5,NA,66,28,NA,0.217,61,2,25,65,3,6,10,NA,79,NA
"2021-2022","04/05/2022","Erskine","Conference Carolinas","@ Emmanuel (GA)","L 1-3",4,NA,46,30,127,0.126,46,1,11,47,2,2,13,4,55.5,NA
"2021-2022","04/09/2022","Erskine","Conference Carolinas","Belmont Abbey","W 3-2",5,NA,41,23,110,0.164,37,4,8,32,4,5,25,3,62.5,NA
"2021-2022","04/13/2022","Erskine","Conference Carolinas","#8 Barton 2022 Conf. Carolinas MVB","W 3-0",3,NA,44,12,75,0.427,44,6,8,33,2,NA,8,NA,54,NA
"2021-2022","04/19/2022","Erskine","Conference Carolinas","@#4 Emmanuel (GA) 2022 Conf. Carolinas MVB","L 2-3",5,NA,49,29,124,0.161,48,4,11,39,6,NA,25,3,65.5,1
"2021-2022","01/07/2022","King (TN)","Conference Carolinas","Purdue Fort Wayne","L 0-3",3,NA,23,16,68,0.103,22,3,11,17,4,NA,8,3,30,NA
"2021-2022","01/08/2022","King (TN)","Conference Carolinas","Lewis","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/14/2022","King (TN)","Conference Carolinas","@ Charleston (WV)","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/15/2022","King (TN)","Conference Carolinas","Fort Valley St.","W 3-0",3,NA,34,14,72,0.278,33,5,11,26,NA,1,4,1,42,1
"2021-2022","01/22/2022","King (TN)","Conference Carolinas","Queens (NC) @Cambridge, MA","L 2-3",5,NA,56,23,133,0.248,51,6,19,40,3,3,18,3,74,1
"2021-2022","01/22/2022","King (TN)","Conference Carolinas","@ Harvard","L 0-3",3,NA,21,16,59,0.085,20,1,12,20,9,NA,8,2,26,NA
"2021-2022","01/25/2022","King (TN)","Conference Carolinas","@ Lincoln Memorial","L 2-3",5,NA,45,25,114,0.175,39,4,16,36,4,3,13,2,58.5,NA
"2021-2022","01/28/2022","King (TN)","Conference Carolinas","McKendree","L 0-3",3,NA,20,17,72,0.042,18,2,10,22,2,NA,6,NA,25,NA
"2021-2022","01/29/2022","King (TN)","Conference Carolinas","Loyola Chicago","L 2-3",5,NA,44,26,129,0.14,39,2,21,37,2,4,17,1,58.5,NA
"2021-2022","02/04/2022","King (TN)","Conference Carolinas","@ Limestone","L 1-3",4,NA,30,28,116,0.017,28,2,7,42,6,3,24,1,47,1
"2021-2022","02/08/2022","King (TN)","Conference Carolinas","Lees-McRae","W 3-0",3,NA,36,9,62,0.435,33,9,14,20,2,1,8,NA,50,NA
"2021-2022","02/11/2022","King (TN)","Conference Carolinas","Erskine","W 3-0",3,NA,43,11,86,0.372,41,6,10,37,1,1,6,1,53,NA
"2021-2022","02/12/2022","King (TN)","Conference Carolinas","Emmanuel (GA)","W 3-2",5,NA,41,18,97,0.237,39,8,16,32,3,1,27,NA,63.5,NA
"2021-2022","02/15/2022","King (TN)","Conference Carolinas","North Greenville","L 0-3",3,NA,26,17,75,0.12,24,2,12,22,6,3,6,NA,34,NA
"2021-2022","02/25/2022","King (TN)","Conference Carolinas","@ Mount Olive","L 2-3",5,NA,64,25,156,0.25,61,3,22,57,4,2,14,NA,76,NA
"2021-2022","02/26/2022","King (TN)","Conference Carolinas","@ Barton","W 3-0",3,NA,35,15,73,0.274,33,5,13,27,3,4,8,NA,48,NA
"2021-2022","03/02/2022","King (TN)","Conference Carolinas","Belmont Abbey","W 3-2",5,NA,56,24,129,0.248,51,5,13,33,1,2,16,1,71,NA
"2021-2022","03/05/2022","King (TN)","Conference Carolinas","@ Queens (NC)","W 3-0",3,NA,37,6,87,0.356,35,7,9,46,2,1,8,NA,49,1
"2021-2022","03/07/2022","King (TN)","Conference Carolinas","D'Youville","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","03/10/2022","King (TN)","Conference Carolinas","@ Tusculum","W 3-0",3,NA,37,18,78,0.244,34,5,12,26,2,2,14,2,51,1
"2021-2022","03/12/2022","King (TN)","Conference Carolinas","@ Charleston (WV)","W 3-2",5,NA,NA,27,152,0.283,65,1,10,60,2,NA,10,NA,76,NA
"2021-2022","03/16/2022","King (TN)","Conference Carolinas","@ North Greenville","L 0-3",3,NA,34,15,84,0.226,33,1,12,27,7,1,4,2,38,NA
"2021-2022","03/17/2022","King (TN)","Conference Carolinas","Quincy","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","03/19/2022","King (TN)","Conference Carolinas","Queens (NC)","W 3-2",5,NA,58,19,143,0.273,54,6,14,38,6,5,16,4,77,NA
"2021-2022","03/25/2022","King (TN)","Conference Carolinas","@ Emmanuel (GA)","W 3-1",4,NA,55,25,125,0.24,51,4,10,48,4,2,17,2,69.5,NA
"2021-2022","03/26/2022","King (TN)","Conference Carolinas","@ Erskine","W 3-0",3,NA,54,17,105,0.352,51,2,14,28,2,1,10,1,62,NA
"2021-2022","03/29/2022","King (TN)","Conference Carolinas","Lincoln Memorial","L 1-3",4,NA,45,18,123,0.22,43,2,11,30,2,NA,16,NA,55,NA
"2021-2022","03/31/2022","King (TN)","Conference Carolinas","Tusculum","W 3-0",3,NA,45,12,89,0.371,44,2,11,37,3,NA,8,4,51,1
"2021-2022","04/02/2022","King (TN)","Conference Carolinas","@ Lees-McRae","W 3-0",3,NA,39,12,80,0.338,38,5,13,27,1,2,12,NA,52,NA
"2021-2022","04/05/2022","King (TN)","Conference Carolinas","@ Belmont Abbey","W 3-1",4,NA,49,20,110,0.264,48,5,13,40,5,2,18,2,65,NA
"2021-2022","04/08/2022","King (TN)","Conference Carolinas","Barton","W 3-0",3,NA,41,6,70,0.5,39,3,15,32,3,3,2,3,48,NA
"2021-2022","04/09/2022","King (TN)","Conference Carolinas","Mount Olive","W 3-1",4,NA,58,20,110,0.345,55,4,15,41,1,2,10,NA,69,NA
"2021-2022","04/22/2022","King (TN)","Conference Carolinas","@#3 Mount Olive 2022 Conf. Carolinas MVB","L 1-3",4,NA,44,24,102,0.196,41,NA,11,36,2,2,2,NA,47,NA
"2021-2022","01/15/2022","Lees-McRae","Conference Carolinas","@ Queens (NC)","L 0-3",3,NA,30,19,94,0.117,29,4,13,34,13,2,4,2,38,1
"2021-2022","01/28/2022","Lees-McRae","Conference Carolinas","Benedict","W 3-0",3,NA,23,11,62,0.194,20,11,14,17,1,1,4,NA,37,2
"2021-2022","01/29/2022","Lees-McRae","Conference Carolinas","Bluefield Univ.","W 3-0",3,NA,46,14,83,0.386,44,6,18,20,4,1,6,3,56,NA
"2021-2022","02/03/2022","Lees-McRae","Conference Carolinas","Edward Waters","W 3-1",4,NA,49,15,104,0.327,45,5,25,33,3,NA,6,1,57,NA
"2021-2022","02/08/2022","Lees-McRae","Conference Carolinas","@ King (TN)","L 0-3",3,NA,29,14,67,0.224,28,2,15,13,9,NA,2,NA,32,NA
"2021-2022","02/11/2022","Lees-McRae","Conference Carolinas","Emmanuel (GA)","L 0-3",3,NA,22,20,63,0.032,21,2,14,16,7,2,6,NA,29,NA
"2021-2022","02/12/2022","Lees-McRae","Conference Carolinas","Erskine","W 3-0",3,NA,42,14,92,0.304,41,5,17,28,NA,1,NA,2,48,NA
"2021-2022","02/19/2022","Lees-McRae","Conference Carolinas","North Greenville","L 1-3",4,NA,38,24,106,0.132,34,8,23,33,6,NA,12,3,52,NA
"2021-2022","02/23/2022","Lees-McRae","Conference Carolinas","@ Belmont Abbey","L 0-3",3,NA,31,13,82,0.22,30,1,14,20,4,2,6,1,37,NA
"2021-2022","02/25/2022","Lees-McRae","Conference Carolinas","@ Barton","W 3-2",5,NA,56,28,144,0.194,55,9,20,54,8,7,10,NA,77,3
"2021-2022","02/26/2022","Lees-McRae","Conference Carolinas","@ Mount Olive","L 1-3",4,NA,40,23,104,0.163,39,2,15,30,10,NA,2,NA,43,NA
"2021-2022","03/02/2022","Lees-McRae","Conference Carolinas","@ Bluefield Univ.","L 0-3",3,NA,37,11,90,0.289,36,4,18,32,6,2,6,5,46,NA
"2021-2022","03/05/2022","Lees-McRae","Conference Carolinas","LIU","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","03/07/2022","Lees-McRae","Conference Carolinas","D'Youville @Bristol, TN","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
